bgc_id,GCF,class,genome_id,contig,start,end,product,contig_edge
BGC0001558.1,1456;1466;203,Others,NA,NA,NA,NA,NA,NA
BGC0001559.1,1457,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001560.1,1458;1995;997;1751,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001561.1,1459;1785,NRPS,NA,NA,NA,NA,NA,NA
BGC0001562.1,1460;1698,Others,NA,NA,NA,NA,NA,NA
BGC0001563.1,1461;1851;999,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001564.1,1462;1908,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001565.1,1463;1529;973;1826,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001566.1,1014;1464,PKSother,NA,NA,NA,NA,NA,NA
BGC0001567.1,1465;1651,NRPS,NA,NA,NA,NA,NA,NA
BGC0001568.1,1456;1466;203,Others,NA,NA,NA,NA,NA,NA
BGC0001569.1,1698,Others,NA,NA,NA,NA,NA,NA
BGC0001570.1,1468;1712,NRPS,NA,NA,NA,NA,NA,NA
BGC0001571.1,1469;1852,Others,NA,NA,NA,NA,NA,NA
BGC0001572.1,1470;1746,Others,NA,NA,NA,NA,NA,NA
BGC0001573.1,1471;1633,NRPS,NA,NA,NA,NA,NA,NA
BGC0001574.1,1472;1689,NRPS,NA,NA,NA,NA,NA,NA
BGC0001575.1,1473;1995,NRPS,NA,NA,NA,NA,NA,NA
BGC0001576.1,1474;1476,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001578.1,1475;1479,PKSI,NA,NA,NA,NA,NA,NA
BGC0001579.1,1476,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001580.1,1477;1904;48;96;996,Others,NA,NA,NA,NA,NA,NA
BGC0001582.1,1478;1848;490,Others,NA,NA,NA,NA,NA,NA
BGC0001583.1,1479,PKSI,NA,NA,NA,NA,NA,NA
BGC0001584.1,1302;1480,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001585.1,1481;1704,NRPS,NA,NA,NA,NA,NA,NA
BGC0001586.1,1482;1485,Others,NA,NA,NA,NA,NA,NA
BGC0001587.1,1483;2039,Others,NA,NA,NA,NA,NA,NA
BGC0001588.1,1484;1485,Others,NA,NA,NA,NA,NA,NA
BGC0001589.1,1485,Others,NA,NA,NA,NA,NA,NA
BGC0001590.1,1486;1606,PKSother,NA,NA,NA,NA,NA,NA
BGC0001591.1,1578,Others,NA,NA,NA,NA,NA,NA
BGC0001592.1,844;1900,Others,NA,NA,NA,NA,NA,NA
BGC0001593.1,1489;1785,Others,NA,NA,NA,NA,NA,NA
BGC0001594.1,637;1507,Others,NA,NA,NA,NA,NA,NA
BGC0001595.1,637;1507,Others,NA,NA,NA,NA,NA,NA
BGC0001596.1,220;1610,PKSother,NA,NA,NA,NA,NA,NA
BGC0001597.1,1493;96,PKSI,NA,NA,NA,NA,NA,NA
BGC0001598.1,1494;1558;999;1593,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001599.1,1495;1773,NRPS,NA,NA,NA,NA,NA,NA
BGC0001600.1,1496;1854;999;1851,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001602.1,589;1497,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001603.1,655;1498,Saccharides,NA,NA,NA,NA,NA,NA
BGC0001604.1,1499,Terpene,NA,NA,NA,NA,NA,NA
BGC0001605.1,1500;1771,Others,NA,NA,NA,NA,NA,NA
BGC0001606.1,1501;1018,PKSI,NA,NA,NA,NA,NA,NA
BGC0001607.1,1502,Others,NA,NA,NA,NA,NA,NA
BGC0001608.1,1875,NRPS,NA,NA,NA,NA,NA,NA
BGC0001609.1,1504;1704,NRPS,NA,NA,NA,NA,NA,NA
BGC0001610.1,1505;1838,Others,NA,NA,NA,NA,NA,NA
BGC0001611.1,1506;1706;1019;1908,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001612.1,637;1507,Others,NA,NA,NA,NA,NA,NA
BGC0001614.1,1508;1816,NRPS,NA,NA,NA,NA,NA,NA
BGC0001615.1,1509,NRPS,NA,NA,NA,NA,NA,NA
BGC0001616.1,1510;1838,Others,NA,NA,NA,NA,NA,NA
BGC0001617.1,1511,Terpene,NA,NA,NA,NA,NA,NA
BGC0001618.1,1512;499,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001619.1,1513;1752;1022;1904,Others,NA,NA,NA,NA,NA,NA
BGC0001620.1,1648,Others,NA,NA,NA,NA,NA,NA
BGC0001621.1,1515;1785,NRPS,NA,NA,NA,NA,NA,NA
BGC0001622.1,1516;1654,PKSother,NA,NA,NA,NA,NA,NA
BGC0001623.1,1517;1651;1848,Others,NA,NA,NA,NA,NA,NA
BGC0001624.1,1518;1600,Others,NA,NA,NA,NA,NA,NA
BGC0001625.1,1291;1519,PKSother,NA,NA,NA,NA,NA,NA
BGC0001626.1,1520;1796,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001627.1,1521;1785,NRPS,NA,NA,NA,NA,NA,NA
BGC0001628.1,1522;1651,NRPS,NA,NA,NA,NA,NA,NA
BGC0001630.1,1523;1873;1524;1751,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001631.1,1524;1873;1751,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001632.1,1525;1403,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001633.1,1526;1656,Others,NA,NA,NA,NA,NA,NA
BGC0001634.1,548;1448,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001635.1,1528;1691;435;1651,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001636.1,1529,NRPS,NA,NA,NA,NA,NA,NA
BGC0001637.1,1530;1689,NRPS,NA,NA,NA,NA,NA,NA
BGC0001638.1,1531;1944,Others,NA,NA,NA,NA,NA,NA
BGC0001639.1,1532;2031,Others,NA,NA,NA,NA,NA,NA
BGC0001640.1,1533;970,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001641.1,1534;1875,NRPS,NA,NA,NA,NA,NA,NA
BGC0001642.1,1535,Terpene,NA,NA,NA,NA,NA,NA
BGC0001644.1,1536;1680,PKSother,NA,NA,NA,NA,NA,NA
BGC0001645.1,1537;1448,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001646.1,1538;1819,Others,NA,NA,NA,NA,NA,NA
BGC0001647.1,1539;1613;993,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001648.1,1540;83,PKSI,NA,NA,NA,NA,NA,NA
BGC0001649.1,1789,PKSI,NA,NA,NA,NA,NA,NA
BGC0001650.1,1542;1886,NRPS,NA,NA,NA,NA,NA,NA
BGC0001651.1,1543;1654,Others,NA,NA,NA,NA,NA,NA
BGC0001652.1,1544;1689,NRPS,NA,NA,NA,NA,NA,NA
BGC0001653.1,1545;1435,PKSI,NA,NA,NA,NA,NA,NA
BGC0001654.1,1546;1767,Others,NA,NA,NA,NA,NA,NA
BGC0001655.1,1547;1887,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001656.1,1548;1819;1019;1680,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001657.1,1549;1848,NRPS,NA,NA,NA,NA,NA,NA
BGC0001658.1,1550;1781,PKSI,NA,NA,NA,NA,NA,NA
BGC0001659.1,1551;1788,Others,NA,NA,NA,NA,NA,NA
BGC0001660.1,1552;1476,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001661.1,1553;1610,PKSother,NA,NA,NA,NA,NA,NA
BGC0001662.1,1554;1805,PKSI,NA,NA,NA,NA,NA,NA
BGC0001663.1,1555;1826,PKSother,NA,NA,NA,NA,NA,NA
BGC0001664.1,1556;1771,Others,NA,NA,NA,NA,NA,NA
BGC0001665.1,1557;1623,PKSother,NA,NA,NA,NA,NA,NA
BGC0001666.1,1558;336;1670,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001667.1,967;1593;1559,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001668.1,1560;1600,NRPS,NA,NA,NA,NA,NA,NA
BGC0001669.1,1561;2031;498,Others,NA,NA,NA,NA,NA,NA
BGC0001670.1,94,PKSI,NA,NA,NA,NA,NA,NA
BGC0001671.1,1563;1873;1598,Others,NA,NA,NA,NA,NA,NA
BGC0001672.1,1564;1873,NRPS,NA,NA,NA,NA,NA,NA
BGC0001673.1,1565;1437,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001674.1,1887,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001675.1,1567;1654,PKSother,NA,NA,NA,NA,NA,NA
BGC0001677.1,1267,PKSI,NA,NA,NA,NA,NA,NA
BGC0001678.1,1569;1756,Others,NA,NA,NA,NA,NA,NA
BGC0001679.1,1570;1605,NRPS,NA,NA,NA,NA,NA,NA
BGC0001681.1,1571;1575,Others,NA,NA,NA,NA,NA,NA
BGC0001682.1,1572;1575,Others,NA,NA,NA,NA,NA,NA
BGC0001683.1,1573;1944,Others,NA,NA,NA,NA,NA,NA
BGC0001684.1,1574;1575,Others,NA,NA,NA,NA,NA,NA
BGC0001685.1,1575,Others,NA,NA,NA,NA,NA,NA
BGC0001686.1,1576;2022,NRPS,NA,NA,NA,NA,NA,NA
BGC0001687.1,1577;1953,Others,NA,NA,NA,NA,NA,NA
BGC0001688.1,1578,Others,NA,NA,NA,NA,NA,NA
BGC0001690.1,119;1579,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001692.1,396;1586,NRPS,NA,NA,NA,NA,NA,NA
BGC0001693.1,230;1581,PKSother,NA,NA,NA,NA,NA,NA
BGC0001694.1,1582;96,PKSI,NA,NA,NA,NA,NA,NA
BGC0001695.1,1792;1583,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001696.1,1584;1686,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001697.1,1585;1183,PKSI,NA,NA,NA,NA,NA,NA
BGC0001698.1,1337;1586,NRPS,NA,NA,NA,NA,NA,NA
BGC0001699.1,1587;1698,NRPS,NA,NA,NA,NA,NA,NA
BGC0001700.1,1588;1421,PKSI,NA,NA,NA,NA,NA,NA
BGC0001701.1,1589;483,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001702.1,1590;1644;1016;1895,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001703.1,1591;1826,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001704.1,1592;1844;1101,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001705.1,1593;1559;967,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001706.1,1809,Others,NA,NA,NA,NA,NA,NA
BGC0001707.1,1595;578,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001708.1,1596;1267,PKSI,NA,NA,NA,NA,NA,NA
BGC0001709.1,110,PKSI,NA,NA,NA,NA,NA,NA
BGC0001710.1,1340;1598,Others,NA,NA,NA,NA,NA,NA
BGC0001711.1,1599;1897;1270;1751,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001712.1,1600,Others,NA,NA,NA,NA,NA,NA
BGC0001713.1,1601;1746,Others,NA,NA,NA,NA,NA,NA
BGC0001715.1,1602;1865,NRPS,NA,NA,NA,NA,NA,NA
BGC0001716.1,1603;1639,NRPS,NA,NA,NA,NA,NA,NA
BGC0001717.1,1604;1605,Others,NA,NA,NA,NA,NA,NA
BGC0001718.1,1605,Others,NA,NA,NA,NA,NA,NA
BGC0001719.1,1117;1606,PKSother,NA,NA,NA,NA,NA,NA
BGC0001720.1,1607;1185,PKSI,NA,NA,NA,NA,NA,NA
BGC0001721.1,1608;1873,NRPS,NA,NA,NA,NA,NA,NA
BGC0001722.1,1609;1850,PKSI,NA,NA,NA,NA,NA,NA
BGC0001723.1,220;1610,PKSother,NA,NA,NA,NA,NA,NA
BGC0001724.1,1611;1854;1194,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001725.1,1612;1752,Others,NA,NA,NA,NA,NA,NA
BGC0001726.1,1613;993;949,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001727.1,1614;483,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001728.1,1865;382,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001729.1,1616;1267,PKSI,NA,NA,NA,NA,NA,NA
BGC0001730.1,1617;1654,PKSother,NA,NA,NA,NA,NA,NA
BGC0001731.1,1618;1619,PKSother,NA,NA,NA,NA,NA,NA
BGC0001732.1,1618;1619,PKSother,NA,NA,NA,NA,NA,NA
BGC0001733.1,1620,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001735.1,1621,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001736.1,1622;1656,Others,NA,NA,NA,NA,NA,NA
BGC0001737.1,1623;1299;972,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001738.1,1624;1854;1194;1851,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001739.1,1625;2011,Others,NA,NA,NA,NA,NA,NA
BGC0001740.1,1626;1908;1462,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001741.1,1627;1851;1194,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001742.1,1628;158,PKSI,NA,NA,NA,NA,NA,NA
BGC0001743.1,1629;466,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001745.1,1630;1620,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001746.1,1631;1535,Terpene,NA,NA,NA,NA,NA,NA
BGC0001747.1,1632;1820,Others,NA,NA,NA,NA,NA,NA
BGC0001748.1,1633,NRPS,NA,NA,NA,NA,NA,NA
BGC0001749.1,1634;1175,PKSI,NA,NA,NA,NA,NA,NA
BGC0001750.1,1635;1814;336;1751,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001751.1,1636;1908;1462,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001752.1,1637;1651,NRPS,NA,NA,NA,NA,NA,NA
BGC0001753.1,1638;1086,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001754.1,1270;1639,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001755.1,1640;1903,PKSI,NA,NA,NA,NA,NA,NA
BGC0001756.1,1641;1239,Terpene,NA,NA,NA,NA,NA,NA
BGC0001757.1,1642;1862,Others,NA,NA,NA,NA,NA,NA
BGC0001758.1,1643;1873,NRPS,NA,NA,NA,NA,NA,NA
BGC0001759.1,1644;130,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001760.1,1645;1753,NRPS,NA,NA,NA,NA,NA,NA
BGC0001761.1,1646;1908,PKSother,NA,NA,NA,NA,NA,NA
BGC0001762.1,1647;1654,PKSother,NA,NA,NA,NA,NA,NA
BGC0001763.1,1648,Others,NA,NA,NA,NA,NA,NA
BGC0001764.1,1649;1785,NRPS,NA,NA,NA,NA,NA,NA
BGC0001765.1,1650,Others,NA,NA,NA,NA,NA,NA
BGC0001766.1,1651;1164,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001767.1,1652,NRPS,NA,NA,NA,NA,NA,NA
BGC0001768.1,1653;1886,NRPS,NA,NA,NA,NA,NA,NA
BGC0001769.1,1654;1290,Others,NA,NA,NA,NA,NA,NA
BGC0001770.1,1781,PKSI,NA,NA,NA,NA,NA,NA
BGC0001771.1,1656;1689,Others,NA,NA,NA,NA,NA,NA
BGC0001772.1,1657;1819;1019;1680,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001773.1,1658;1903,PKSI,NA,NA,NA,NA,NA,NA
BGC0001774.1,1659;1752,Others,NA,NA,NA,NA,NA,NA
BGC0001775.1,1660;1662;1187,Others,NA,NA,NA,NA,NA,NA
BGC0001776.1,1661;1187,Others,NA,NA,NA,NA,NA,NA
BGC0001777.1,1662;1187,Others,NA,NA,NA,NA,NA,NA
BGC0001778.1,1663;1771,Others,NA,NA,NA,NA,NA,NA
BGC0001779.1,1664;1752,Others,NA,NA,NA,NA,NA,NA
BGC0001780.1,1665;1706;1462;1910,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001781.1,1666;1437,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001782.1,1667;1698,Others,NA,NA,NA,NA,NA,NA
BGC0001783.1,1668;1838,Others,NA,NA,NA,NA,NA,NA
BGC0001784.1,1812,PKSI,NA,NA,NA,NA,NA,NA
BGC0001785.1,1206;1883;1670,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001786.1,1671,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001787.1,1672;471,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001788.1,1673;496,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001789.1,1674;505,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001790.1,1675;1753,NRPS,NA,NA,NA,NA,NA,NA
BGC0001791.1,1676;1709,NRPS,NA,NA,NA,NA,NA,NA
BGC0001792.1,1677;1690,NRPS,NA,NA,NA,NA,NA,NA
BGC0001793.1,1678;1679,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001794.1,1679,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001795.1,1680,PKSother,NA,NA,NA,NA,NA,NA
BGC0001796.1,1681;1873,NRPS,NA,NA,NA,NA,NA,NA
BGC0001797.1,1682;1113,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001799.1,1683;1788,Others,NA,NA,NA,NA,NA,NA
BGC0001800.1,1684;1826;1848;1648;937,Others,NA,NA,NA,NA,NA,NA
BGC0001801.1,1685,NRPS,NA,NA,NA,NA,NA,NA
BGC0001802.1,1584;1686,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001803.1,595;1686,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001804.1,1688;1285,PKSI,NA,NA,NA,NA,NA,NA
BGC0001805.1,1530;1689,NRPS,NA,NA,NA,NA,NA,NA
BGC0001806.1,405;1690,NRPS,NA,NA,NA,NA,NA,NA
BGC0001807.1,1691;969,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001808.1,1692,Others,NA,NA,NA,NA,NA,NA
BGC0001809.1,1693;1752,Others,NA,NA,NA,NA,NA,NA
BGC0001810.1,1694;1838,Others,NA,NA,NA,NA,NA,NA
BGC0001811.1,1695;884,Terpene,NA,NA,NA,NA,NA,NA
BGC0001812.1,1696;96,PKSI,NA,NA,NA,NA,NA,NA
BGC0001813.1,1697;1792;973;1712,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001814.1,1698,Others,NA,NA,NA,NA,NA,NA
BGC0001815.1,1699;1284,PKSI,NA,NA,NA,NA,NA,NA
BGC0001816.1,1700;1873;973;1826,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001817.1,1701;1732,Others,NA,NA,NA,NA,NA,NA
BGC0001818.1,1785,NRPS,NA,NA,NA,NA,NA,NA
BGC0001819.1,1703;1883;435;1905,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001820.1,1704,NRPS,NA,NA,NA,NA,NA,NA
BGC0001822.1,1816,NRPS,NA,NA,NA,NA,NA,NA
BGC0001823.1,1706,NRPS,NA,NA,NA,NA,NA,NA
BGC0001824.1,1707;1709,NRPS,NA,NA,NA,NA,NA,NA
BGC0001825.1,1708;1709,NRPS,NA,NA,NA,NA,NA,NA
BGC0001826.1,1709,NRPS,NA,NA,NA,NA,NA,NA
BGC0001827.1,1710;1850,PKSI,NA,NA,NA,NA,NA,NA
BGC0001828.1,1711;1903,PKSI,NA,NA,NA,NA,NA,NA
BGC0001829.1,328;1712,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001830.1,1696;96,PKSI,NA,NA,NA,NA,NA,NA
BGC0001831.1,1714;1837,PKSother,NA,NA,NA,NA,NA,NA
BGC0001833.1,1715;1886,NRPS,NA,NA,NA,NA,NA,NA
BGC0001835.1,1716;1717,PKSother,NA,NA,NA,NA,NA,NA
BGC0001836.1,1716;1717,PKSother,NA,NA,NA,NA,NA,NA
BGC0001837.1,1718,PKSother,NA,NA,NA,NA,NA,NA
BGC0001838.1,1719;1853,NRPS,NA,NA,NA,NA,NA,NA
BGC0001839.1,1720;1980,Terpene,NA,NA,NA,NA,NA,NA
BGC0001840.1,1721;1753,NRPS,NA,NA,NA,NA,NA,NA
BGC0001841.1,1722;1753,NRPS,NA,NA,NA,NA,NA,NA
BGC0001842.1,1407;1853,NRPS,NA,NA,NA,NA,NA,NA
BGC0001843.1,1724,NRPS,NA,NA,NA,NA,NA,NA
BGC0001844.1,1725;1886,NRPS,NA,NA,NA,NA,NA,NA
BGC0001846.1,1726,NRPS,NA,NA,NA,NA,NA,NA
BGC0001847.1,1727;1770,Others,NA,NA,NA,NA,NA,NA
BGC0001848.1,648;1728,PKSother,NA,NA,NA,NA,NA,NA
BGC0001849.1,1729;1894,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001850.1,1730;1838,Others,NA,NA,NA,NA,NA,NA
BGC0001851.1,1731;1732,Others,NA,NA,NA,NA,NA,NA
BGC0001852.1,1731;1732,Others,NA,NA,NA,NA,NA,NA
BGC0001854.1,1733;1774,PKSI,NA,NA,NA,NA,NA,NA
BGC0001856.1,1734;1836;963;1895,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001857.1,1851,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001858.1,1736,PKSI,NA,NA,NA,NA,NA,NA
BGC0001859.1,1737;1857,Others,NA,NA,NA,NA,NA,NA
BGC0001860.1,1738;970,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001861.1,1739;1803,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001862.1,1740;1803,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001863.1,1741;1803,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001864.1,1742;2031,Others,NA,NA,NA,NA,NA,NA
BGC0001865.1,1743;1440,PKSI,NA,NA,NA,NA,NA,NA
BGC0001866.1,1744;1901,PKSI,NA,NA,NA,NA,NA,NA
BGC0001868.1,1745;1882,Others,NA,NA,NA,NA,NA,NA
BGC0001870.1,1746,Others,NA,NA,NA,NA,NA,NA
BGC0001871.1,273;1747,NRPS,NA,NA,NA,NA,NA,NA
BGC0001872.1,1748;1953;1963,Others,NA,NA,NA,NA,NA,NA
BGC0001873.1,1749;2022,NRPS,NA,NA,NA,NA,NA,NA
BGC0001874.1,928;1906;1750,Others,NA,NA,NA,NA,NA,NA
BGC0001876.1,1751;1897;973,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001877.1,1752;1836;1421;1895;1904,Others,NA,NA,NA,NA,NA,NA
BGC0001878.1,1753,NRPS,NA,NA,NA,NA,NA,NA
BGC0001881.1,1754;1854,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001882.1,1755;1852,Others,NA,NA,NA,NA,NA,NA
BGC0001883.1,1569;1756,Others,NA,NA,NA,NA,NA,NA
BGC0001884.1,1757;1814;974;1826,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001885.1,1758;1908;1019,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001886.1,1759;1479,PKSI,NA,NA,NA,NA,NA,NA
BGC0001887.1,1760;1904,Others,NA,NA,NA,NA,NA,NA
BGC0001888.1,1761;1770,Others,NA,NA,NA,NA,NA,NA
BGC0001889.1,1762;1448,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001890.1,1763;1995,NRPS,NA,NA,NA,NA,NA,NA
BGC0001891.1,1764;1848,Others,NA,NA,NA,NA,NA,NA
BGC0001892.1,1765;1183,PKSI,NA,NA,NA,NA,NA,NA
BGC0001893.1,1766;1788,Others,NA,NA,NA,NA,NA,NA
BGC0001894.1,1767,Others,NA,NA,NA,NA,NA,NA
BGC0001895.1,1654;1899,PKSother,NA,NA,NA,NA,NA,NA
BGC0001896.1,1769;2023,Others,NA,NA,NA,NA,NA,NA
BGC0001897.1,1770,Others,NA,NA,NA,NA,NA,NA
BGC0001898.1,1771,Others,NA,NA,NA,NA,NA,NA
BGC0001899.1,1772;1183,PKSI,NA,NA,NA,NA,NA,NA
BGC0001900.1,1773,NRPS,NA,NA,NA,NA,NA,NA
BGC0001901.1,1733;1774,PKSI,NA,NA,NA,NA,NA,NA
BGC0001902.1,1775;1814;336;1831,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001903.1,1776;610,Terpene,NA,NA,NA,NA,NA,NA
BGC0001904.1,1654;1899,PKSother,NA,NA,NA,NA,NA,NA
BGC0001905.1,1778;1811,PKSother,NA,NA,NA,NA,NA,NA
BGC0001906.1,1779;1479,PKSI,NA,NA,NA,NA,NA,NA
BGC0001907.1,1780;1183,PKSI,NA,NA,NA,NA,NA,NA
BGC0001908.1,1781,PKSI,NA,NA,NA,NA,NA,NA
BGC0001909.1,1782;1183,PKSI,NA,NA,NA,NA,NA,NA
BGC0001910.1,1783;1784,Terpene,NA,NA,NA,NA,NA,NA
BGC0001911.1,1784,Terpene,NA,NA,NA,NA,NA,NA
BGC0001912.1,1785,NRPS,NA,NA,NA,NA,NA,NA
BGC0001913.1,1786;1183,PKSI,NA,NA,NA,NA,NA,NA
BGC0001914.1,1427;1787,Others,NA,NA,NA,NA,NA,NA
BGC0001915.1,1426;1788,Others,NA,NA,NA,NA,NA,NA
BGC0001916.1,1789,PKSI,NA,NA,NA,NA,NA,NA
BGC0001917.1,1790;2039,Others,NA,NA,NA,NA,NA,NA
BGC0001918.1,1791;1792;1583,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001919.1,1792;1583,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001920.1,1887,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001921.1,1887,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001922.1,1795;1899,PKSother,NA,NA,NA,NA,NA,NA
BGC0001923.1,1796;1520,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001924.1,1797;1819,Others,NA,NA,NA,NA,NA,NA
BGC0001925.1,1798;1882,Others,NA,NA,NA,NA,NA,NA
BGC0001926.1,1799;1183,PKSI,NA,NA,NA,NA,NA,NA
BGC0001927.1,1800;1963,PKSother,NA,NA,NA,NA,NA,NA
BGC0001928.1,1801;1852,Others,NA,NA,NA,NA,NA,NA
BGC0001929.1,1802,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001930.1,1803,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001931.1,1804;1904,Others,NA,NA,NA,NA,NA,NA
BGC0001932.1,1554;1805,PKSI,NA,NA,NA,NA,NA,NA
BGC0001933.1,1806;1403,RiPPs,NA,NA,NA,NA,NA,NA
BGC0001934.1,1893,PKSI,NA,NA,NA,NA,NA,NA
BGC0001935.1,1808,Others,NA,NA,NA,NA,NA,NA
BGC0001936.1,1809,Others,NA,NA,NA,NA,NA,NA
BGC0001937.1,1810;1900,Others,NA,NA,NA,NA,NA,NA
BGC0001938.1,1811,PKSother,NA,NA,NA,NA,NA,NA
BGC0001939.1,1812,PKSI,NA,NA,NA,NA,NA,NA
BGC0001940.1,1813;1899,PKSother,NA,NA,NA,NA,NA,NA
BGC0001941.1,1814;974;1844,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
