study,genome_id,contig,complete,type,iterative,contig_edge,product,bgc_id,location_start,location_end,author
Bickhart_et_al_2022,bin3c.181,contig_26625,FALSE,pks,FALSE,FALSE,NRPS NRPS-like transAT-PKS,contig_26625.region001,240145,241405,Bickhart
Bickhart_et_al_2022,bin3c.181,contig_26625,TRUE,nrps,FALSE,FALSE,NRPS NRPS-like transAT-PKS,contig_26625.region001,242221,245251,Bickhart
Bickhart_et_al_2022,bin3c.181,contig_26625,FALSE,pks,FALSE,FALSE,NRPS NRPS-like transAT-PKS,contig_26625.region001,245874,246351,Bickhart
Bickhart_et_al_2022,bin3c.181,contig_26625,FALSE,nrps,FALSE,FALSE,NRPS NRPS-like transAT-PKS,contig_26625.region001,246760,248014,Bickhart
Bickhart_et_al_2022,bin3c.181,contig_26625,FALSE,unknown,FALSE,FALSE,NRPS NRPS-like transAT-PKS,contig_26625.region001,248300,248504,Bickhart
Bickhart_et_al_2022,bin3c.182,contig_16144,FALSE,pks,FALSE,FALSE,ranthipeptide,contig_16144.region001,241207,242152,Bickhart
Bickhart_et_al_2022,bin3c.182,contig_45646,FALSE,unknown,FALSE,FALSE,NRPS-like,contig_45646.region001,51254,51461,Bickhart
Bickhart_et_al_2022,bin3c.182,contig_45646,TRUE,nrps,FALSE,FALSE,NRPS-like,contig_45646.region001,52805,54560,Bickhart
Bickhart_et_al_2022,bin3c.183,contig_24593,FALSE,nrps,FALSE,FALSE,betalactone,contig_24593.region001,117313,118228,Bickhart
Bickhart_et_al_2022,bin3c.183,contig_24593,FALSE,unknown,FALSE,FALSE,betalactone,contig_24593.region001,118387,118573,Bickhart
Bickhart_et_al_2022,bin3c.183,contig_24593,FALSE,nrps,FALSE,FALSE,betalactone,contig_24593.region001,119122,120043,Bickhart
Bickhart_et_al_2022,bin3c.183,contig_24593,FALSE,unknown,FALSE,FALSE,betalactone,contig_24593.region001,120170,120368,Bickhart
Bickhart_et_al_2022,bin3c.183,contig_24593,FALSE,nrps,FALSE,FALSE,betalactone,contig_24593.region001,120693,122013,Bickhart
Bickhart_et_al_2022,bin3c.18331,contig_3659,FALSE,nrps,FALSE,FALSE,betalactone,contig_3659.region001,85142,86438,Bickhart
Bickhart_et_al_2022,bin3c.187,contig_24416,FALSE,nrps,FALSE,FALSE,RRE-containing,contig_24416.region002,448625,449801,Bickhart
Bickhart_et_al_2022,bin3c.190,contig_8416,FALSE,nrps,FALSE,TRUE,betalactone,contig_8416.region002,520011,521325,Bickhart
Bickhart_et_al_2022,bin3c.198,contig_36954,FALSE,nrps,FALSE,FALSE,betalactone,contig_36954.region001,249307,250609,Bickhart
Bickhart_et_al_2022,bin3c.198,contig_36954,FALSE,nrps,FALSE,FALSE,betalactone,contig_36954.region001,252156,253392,Bickhart
Bickhart_et_al_2022,bin3c.198,contig_36954,FALSE,nrps,FALSE,FALSE,betalactone,contig_36954.region001,254878,256108,Bickhart
Bickhart_et_al_2022,bin3c.199,contig_3275,FALSE,nrps,FALSE,FALSE,betalactone,contig_3275.region002,1535845,1537141,Bickhart
Bickhart_et_al_2022,bin3c.199,contig_3275,FALSE,pks,FALSE,FALSE,RRE-containing,contig_3275.region003,2113605,2114172,Bickhart
Bickhart_et_al_2022,bin3c.20126,contig_3919,FALSE,nrps,FALSE,FALSE,betalactone,contig_3919.region001,195695,196988,Bickhart
Bickhart_et_al_2022,bin3c.202,contig_3251,FALSE,nrps,FALSE,FALSE,betalactone,contig_3251.region001,281882,283178,Bickhart
Bickhart_et_al_2022,bin3c.20285,contig_3945,FALSE,nrps,FALSE,FALSE,arylpolyene,contig_3945.region001,259615,260071,Bickhart
Bickhart_et_al_2022,bin3c.20285,contig_3945,FALSE,pks,TRUE,FALSE,arylpolyene,contig_3945.region001,261084,262050,Bickhart
Bickhart_et_al_2022,bin3c.20285,contig_3945,FALSE,unknown,FALSE,FALSE,arylpolyene,contig_3945.region001,262286,262472,Bickhart
Bickhart_et_al_2022,bin3c.20285,contig_3945,FALSE,unknown,FALSE,FALSE,arylpolyene,contig_3945.region001,270325,270514,Bickhart
Bickhart_et_al_2022,bin3c.20285,contig_3945,FALSE,pks,TRUE,FALSE,arylpolyene,contig_3945.region001,270564,271584,Bickhart
Bickhart_et_al_2022,bin3c.20285,contig_3945,FALSE,pks,FALSE,FALSE,arylpolyene,contig_3945.region001,272065,272521,Bickhart
Bickhart_et_al_2022,bin3c.20285,contig_3945,FALSE,pks,FALSE,FALSE,T1PKS,contig_3945.region002,564480,565845,Bickhart
Bickhart_et_al_2022,bin3c.20285,contig_3945,FALSE,unknown,FALSE,FALSE,T1PKS,contig_3945.region002,566883,567072,Bickhart
Bickhart_et_al_2022,bin3c.20285,contig_3945,FALSE,unknown,FALSE,FALSE,T1PKS,contig_3945.region002,567285,567474,Bickhart
Bickhart_et_al_2022,bin3c.20285,contig_3945,FALSE,unknown,FALSE,FALSE,T1PKS,contig_3945.region002,567669,567858,Bickhart
Bickhart_et_al_2022,bin3c.20285,contig_3945,FALSE,pks,TRUE,FALSE,T1PKS,contig_3945.region002,568041,569385,Bickhart
Bickhart_et_al_2022,bin3c.20285,contig_3945,FALSE,pks,FALSE,FALSE,T1PKS,contig_3945.region002,570351,573063,Bickhart
Bickhart_et_al_2022,bin3c.203,contig_23018,FALSE,unknown,FALSE,FALSE,ranthipeptide,contig_23018.region001,203640,203835,Bickhart
Bickhart_et_al_2022,bin3c.203,contig_4885,FALSE,nrps,FALSE,FALSE,betalactone,contig_4885.region001,36170,37472,Bickhart
Bickhart_et_al_2022,bin3c.203,contig_4885,FALSE,nrps,FALSE,FALSE,betalactone,contig_4885.region001,41174,42413,Bickhart
Bickhart_et_al_2022,bin3c.203,contig_4885,FALSE,nrps,FALSE,FALSE,betalactone,contig_4885.region001,43809,45051,Bickhart
Bickhart_et_al_2022,bin3c.205,contig_665,FALSE,nrps,FALSE,FALSE,betalactone,contig_665.region002,617353,618586,Bickhart
Bickhart_et_al_2022,bin3c.205,contig_665,FALSE,nrps,FALSE,FALSE,betalactone,contig_665.region002,620058,621354,Bickhart
Bickhart_et_al_2022,bin3c.208,contig_2771,FALSE,nrps,FALSE,FALSE,betalactone,contig_2771.region001,133319,134615,Bickhart
Bickhart_et_al_2022,bin3c.208,contig_2771,FALSE,nrps,FALSE,FALSE,oligosaccharide,contig_2771.region002,682857,683517,Bickhart
Bickhart_et_al_2022,bin3c.209,contig_42794,FALSE,nrps,FALSE,FALSE,betalactone,contig_42794.region001,354568,355870,Bickhart
Bickhart_et_al_2022,bin3c.209,contig_42794,FALSE,nrps,FALSE,FALSE,betalactone,contig_42794.region001,360044,361283,Bickhart
Bickhart_et_al_2022,bin3c.209,contig_42794,FALSE,nrps,FALSE,FALSE,betalactone,contig_42794.region001,362840,364073,Bickhart
Bickhart_et_al_2022,bin3c.211,contig_5786,FALSE,nrps,FALSE,FALSE,betalactone,contig_5786.region001,1091060,1092317,Bickhart
Bickhart_et_al_2022,bin3c.212,contig_6696,FALSE,nrps,FALSE,FALSE,betalactone,contig_6696.region001,1087915,1089211,Bickhart
Bickhart_et_al_2022,bin3c.213,contig_1827,FALSE,nrps,FALSE,FALSE,betalactone,contig_1827.region001,42129,43425,Bickhart
Bickhart_et_al_2022,bin3c.213,contig_1827,FALSE,unknown,FALSE,FALSE,NRPS-like,contig_1827.region002,587270,587480,Bickhart
Bickhart_et_al_2022,bin3c.213,contig_1827,TRUE,nrps,FALSE,FALSE,NRPS-like,contig_1827.region002,588887,590597,Bickhart
Bickhart_et_al_2022,bin3c.214,contig_16254,FALSE,nrps,FALSE,FALSE,betalactone,contig_16254.region001,129003,129684,Bickhart
Bickhart_et_al_2022,bin3c.214,contig_3531,FALSE,nrps,FALSE,FALSE,betalactone,contig_3531.region001,237801,239097,Bickhart
Bickhart_et_al_2022,bin3c.214,contig_3531,FALSE,nrps,FALSE,FALSE,betalactone,contig_3531.region001,241383,242625,Bickhart
Bickhart_et_al_2022,bin3c.215,contig_3307,FALSE,nrps,FALSE,FALSE,betalactone,contig_3307.region001,200200,201433,Bickhart
Bickhart_et_al_2022,bin3c.215,contig_3307,FALSE,nrps,FALSE,FALSE,betalactone,contig_3307.region001,202262,203558,Bickhart
Bickhart_et_al_2022,bin3c.216,contig_19739,TRUE,nrps,FALSE,TRUE,NRPS,contig_19739.region001,485832,487440,Bickhart
Bickhart_et_al_2022,bin3c.216,contig_19739,TRUE,nrps,FALSE,TRUE,NRPS,contig_19739.region001,487476,490479,Bickhart
Bickhart_et_al_2022,bin3c.216,contig_19739,TRUE,nrps,FALSE,TRUE,NRPS,contig_19739.region001,490530,493500,Bickhart
Bickhart_et_al_2022,bin3c.216,contig_2924,FALSE,nrps,FALSE,FALSE,betalactone,contig_2924.region003,1125221,1126478,Bickhart
Bickhart_et_al_2022,bin3c.216,contig_2924,FALSE,nrps,FALSE,FALSE,betalactone,contig_2924.region003,1133946,1135242,Bickhart
Bickhart_et_al_2022,bin3c.216,contig_52831,FALSE,nrps,FALSE,TRUE,betalactone,contig_52831.region001,32572,33868,Bickhart
Bickhart_et_al_2022,bin3c.21821,contig_4156,TRUE,nrps,FALSE,FALSE,NRPS,contig_4156.region001,739156,742234,Bickhart
Bickhart_et_al_2022,bin3c.21821,contig_4156,TRUE,nrps,FALSE,FALSE,NRPS,contig_4156.region001,742282,745345,Bickhart
Bickhart_et_al_2022,bin3c.21828,contig_4157,FALSE,pks,FALSE,FALSE,NRPS,contig_4157.region002,777854,778337,Bickhart
Bickhart_et_al_2022,bin3c.21828,contig_4157,TRUE,nrps,FALSE,FALSE,NRPS,contig_4157.region002,798511,801523,Bickhart
Bickhart_et_al_2022,bin3c.21828,contig_4157,TRUE,nrps,FALSE,FALSE,NRPS,contig_4157.region002,801571,804646,Bickhart
Bickhart_et_al_2022,bin3c.219,contig_48188,FALSE,unknown,FALSE,TRUE,NRPS-like,contig_48188.region001,275287,275485,Bickhart
Bickhart_et_al_2022,bin3c.219,contig_48188,FALSE,nrps,FALSE,TRUE,NRPS-like,contig_48188.region001,275826,277107,Bickhart
Bickhart_et_al_2022,bin3c.219,contig_48188,FALSE,nrps,FALSE,TRUE,NRPS-like,contig_48188.region001,282574,283003,Bickhart
Bickhart_et_al_2022,bin3c.219,contig_48188,FALSE,nrps,FALSE,TRUE,NRPS-like,contig_48188.region001,284241,284730,Bickhart
Bickhart_et_al_2022,bin3c.219,contig_48188,TRUE,nrps,FALSE,TRUE,NRPS-like,contig_48188.region001,285134,286400,Bickhart
Bickhart_et_al_2022,bin3c.22,contig_12508,FALSE,unknown,FALSE,FALSE,NRPS-like,contig_12508.region001,419242,421198,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_24937,TRUE,nrps,FALSE,TRUE,NRPS NRPS-like,contig_24937.region001,9878,11522,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_24937,FALSE,nrps,FALSE,TRUE,NRPS NRPS-like,contig_24937.region001,12311,12812,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_24937,FALSE,unknown,FALSE,TRUE,NRPS NRPS-like,contig_24937.region001,12888,13065,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_24937,FALSE,nrps,FALSE,TRUE,NRPS NRPS-like,contig_24937.region001,13836,14520,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_24937,FALSE,nrps,FALSE,TRUE,NRPS NRPS-like,contig_24937.region001,14986,15484,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_24937,TRUE,nrps,FALSE,TRUE,NRPS NRPS-like,contig_24937.region001,15896,18848,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_24937,TRUE,nrps,FALSE,TRUE,NRPS NRPS-like,contig_24937.region001,18905,21857,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_24937,TRUE,nrps,FALSE,TRUE,NRPS NRPS-like,contig_24937.region001,21917,24866,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_24937,TRUE,nrps,FALSE,TRUE,NRPS NRPS-like,contig_24937.region001,24926,27866,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_24937,TRUE,nrps,FALSE,TRUE,NRPS NRPS-like,contig_24937.region001,27920,29597,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_44557,TRUE,nrps,FALSE,FALSE,NRPS,contig_44557.region001,313605,315279,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_44557,TRUE,nrps,FALSE,FALSE,NRPS,contig_44557.region001,315333,318273,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_44557,FALSE,nrps,FALSE,FALSE,NRPS,contig_44557.region001,318333,318804,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_44557,FALSE,unknown,FALSE,FALSE,NRPS,contig_44557.region001,321094,321298,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_44557,FALSE,nrps,FALSE,FALSE,NRPS,contig_44557.region001,321358,322189,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_44557,FALSE,nrps,FALSE,FALSE,NRPS,contig_44557.region001,323060,323513,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_44557,FALSE,unknown,FALSE,FALSE,NRPS,contig_44557.region001,324101,324308,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_44557,FALSE,nrps,FALSE,FALSE,NRPS,contig_44557.region001,324362,325196,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_44557,FALSE,unknown,FALSE,FALSE,NRPS,contig_44557.region001,327114,327312,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_44557,FALSE,nrps,FALSE,FALSE,NRPS,contig_44557.region001,327378,328212,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_44557,FALSE,unknown,FALSE,FALSE,NRPS,contig_44557.region001,330135,330324,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_44557,TRUE,nrps,FALSE,FALSE,NRPS,contig_44557.region001,330393,333333,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_6578,FALSE,nrps,FALSE,TRUE,NRPS,contig_6578.region001,11575,12373,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_6578,FALSE,nrps,FALSE,TRUE,NRPS,contig_6578.region001,13222,14719,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_6578,TRUE,nrps,FALSE,TRUE,NRPS,contig_6578.region001,15334,16975,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_6578,FALSE,pks,FALSE,TRUE,NRPS,contig_6578.region001,24091,25006,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_76425,TRUE,nrps,FALSE,TRUE,NRPS,contig_76425.region001,246860,249884,Bickhart
Bickhart_et_al_2022,bin3c.221,contig_76425,TRUE,nrps,FALSE,TRUE,NRPS,contig_76425.region001,249920,253457,Bickhart
Bickhart_et_al_2022,bin3c.224,contig_15830,FALSE,nrps,FALSE,FALSE,betalactone,contig_15830.region001,44367,45120,Bickhart
Bickhart_et_al_2022,bin3c.225,contig_2717,FALSE,pks,FALSE,FALSE,terpene,contig_2717.region002,305106,305565,Bickhart
Bickhart_et_al_2022,bin3c.225,contig_2717,FALSE,pks,TRUE,FALSE,arylpolyene,contig_2717.region003,917277,918174,Bickhart
Bickhart_et_al_2022,bin3c.225,contig_2717,FALSE,pks,FALSE,FALSE,arylpolyene,contig_2717.region003,924699,925161,Bickhart
Bickhart_et_al_2022,bin3c.225,contig_2717,FALSE,pks,TRUE,FALSE,arylpolyene,contig_2717.region003,925595,926630,Bickhart
Bickhart_et_al_2022,bin3c.225,contig_2717,FALSE,nrps,FALSE,FALSE,arylpolyene,contig_2717.region003,928728,929277,Bickhart
Bickhart_et_al_2022,bin3c.225,contig_2717,FALSE,unknown,FALSE,FALSE,arylpolyene,contig_2717.region003,930208,930403,Bickhart
Bickhart_et_al_2022,bin3c.225,contig_2717,FALSE,unknown,FALSE,FALSE,arylpolyene,contig_2717.region003,930456,930681,Bickhart
Bickhart_et_al_2022,bin3c.231,contig_59688,FALSE,nrps,FALSE,FALSE,betalactone,contig_59688.region001,111398,112154,Bickhart
Bickhart_et_al_2022,bin3c.231,contig_59688,FALSE,nrps,FALSE,FALSE,betalactone,contig_59688.region001,114430,115669,Bickhart
Bickhart_et_al_2022,bin3c.231,contig_59688,FALSE,nrps,FALSE,FALSE,betalactone,contig_59688.region001,120740,121529,Bickhart
Bickhart_et_al_2022,bin3c.235,contig_9594,FALSE,nrps,FALSE,TRUE,NRPS,contig_9594.region001,8528,10670,Bickhart
Bickhart_et_al_2022,bin3c.235,contig_9594,TRUE,nrps,FALSE,TRUE,NRPS,contig_9594.region001,10712,13679,Bickhart
Bickhart_et_al_2022,bin3c.235,contig_9597,FALSE,nrps,FALSE,FALSE,betalactone,contig_9597.region002,633845,635141,Bickhart
Bickhart_et_al_2022,bin3c.235,contig_9597,FALSE,nrps,FALSE,FALSE,betalactone,contig_9597.region002,636631,637864,Bickhart
Bickhart_et_al_2022,bin3c.236,contig_3047,TRUE,nrps,FALSE,FALSE,lanthipeptide-class-ii NRPS,contig_3047.region002,730033,733054,Bickhart
Bickhart_et_al_2022,bin3c.236,contig_3047,TRUE,nrps,FALSE,FALSE,lanthipeptide-class-ii NRPS,contig_3047.region002,733132,736087,Bickhart
Bickhart_et_al_2022,bin3c.236,contig_3047,TRUE,nrps,FALSE,FALSE,lanthipeptide-class-ii NRPS,contig_3047.region002,736129,739117,Bickhart
Bickhart_et_al_2022,bin3c.239,contig_3025,TRUE,nrps,FALSE,FALSE,NRPS,contig_3025.region001,451723,454765,Bickhart
Bickhart_et_al_2022,bin3c.239,contig_3025,TRUE,nrps,FALSE,FALSE,NRPS,contig_3025.region001,454825,458017,Bickhart
Bickhart_et_al_2022,bin3c.239,contig_3025,FALSE,nrps,FALSE,FALSE,NRPS,contig_3025.region001,462808,464086,Bickhart
Bickhart_et_al_2022,bin3c.239,contig_3025,FALSE,unknown,FALSE,FALSE,NRPS,contig_3025.region001,464431,464623,Bickhart
Bickhart_et_al_2022,bin3c.244,contig_9618,FALSE,nrps,FALSE,FALSE,betalactone,contig_9618.region003,1198271,1199504,Bickhart
Bickhart_et_al_2022,bin3c.244,contig_9618,FALSE,nrps,FALSE,FALSE,betalactone,contig_9618.region003,1200991,1202287,Bickhart
Bickhart_et_al_2022,bin3c.245,contig_24137,FALSE,unknown,FALSE,FALSE,NRPS,contig_24137.region001,393976,394183,Bickhart
Bickhart_et_al_2022,bin3c.245,contig_24137,TRUE,nrps,FALSE,FALSE,NRPS,contig_24137.region001,408392,411368,Bickhart
Bickhart_et_al_2022,bin3c.245,contig_24137,TRUE,nrps,FALSE,FALSE,NRPS,contig_24137.region001,411428,414446,Bickhart
Bickhart_et_al_2022,bin3c.249,contig_59879,FALSE,unknown,FALSE,FALSE,ranthipeptide,contig_59879.region001,365714,365918,Bickhart
Bickhart_et_al_2022,bin3c.249,contig_7372,FALSE,nrps,FALSE,FALSE,betalactone,contig_7372.region001,1191274,1192513,Bickhart
Bickhart_et_al_2022,bin3c.249,contig_7372,FALSE,nrps,FALSE,FALSE,betalactone,contig_7372.region001,1193959,1195201,Bickhart
Bickhart_et_al_2022,bin3c.249,contig_7372,FALSE,nrps,FALSE,FALSE,betalactone,contig_7372.region001,1205949,1207242,Bickhart
Bickhart_et_al_2022,bin3c.250,contig_15185,FALSE,nrps,FALSE,FALSE,betalactone,contig_15185.region001,203436,204738,Bickhart
Bickhart_et_al_2022,bin3c.250,contig_15185,FALSE,nrps,FALSE,FALSE,betalactone,contig_15185.region001,211818,213054,Bickhart
Bickhart_et_al_2022,bin3c.250,contig_15185,FALSE,nrps,FALSE,FALSE,betalactone,contig_15185.region001,215635,216868,Bickhart
Bickhart_et_al_2022,bin3c.252,scaffold_6707,FALSE,unknown,FALSE,FALSE,ranthipeptide,scaffold_6707.region001,369977,370163,Bickhart
Bickhart_et_al_2022,bin3c.252,scaffold_6707,TRUE,nrps,FALSE,FALSE,NRPS,scaffold_6707.region003,1362347,1365380,Bickhart
Bickhart_et_al_2022,bin3c.252,scaffold_6707,TRUE,nrps,FALSE,FALSE,NRPS,scaffold_6707.region003,1365440,1368572,Bickhart
Bickhart_et_al_2022,bin3c.252,scaffold_6707,FALSE,nrps,FALSE,FALSE,NRPS,scaffold_6707.region003,1373316,1373991,Bickhart
Bickhart_et_al_2022,bin3c.252,scaffold_6707,FALSE,unknown,FALSE,FALSE,NRPS,scaffold_6707.region003,1374880,1375069,Bickhart
Bickhart_et_al_2022,bin3c.254,contig_3214,FALSE,nrps,FALSE,FALSE,ranthipeptide,contig_3214.region001,170290,170956,Bickhart
Bickhart_et_al_2022,bin3c.255,contig_3843,FALSE,nrps,FALSE,FALSE,betalactone,contig_3843.region001,34622,35918,Bickhart
Bickhart_et_al_2022,bin3c.255,contig_3843,FALSE,nrps,FALSE,FALSE,betalactone,contig_3843.region001,38286,39522,Bickhart
Bickhart_et_al_2022,bin3c.255,contig_3843,FALSE,nrps,FALSE,FALSE,betalactone,contig_3843.region001,40936,42190,Bickhart
Bickhart_et_al_2022,bin3c.255,contig_3843,FALSE,nrps,FALSE,FALSE,betalactone,contig_3843.region001,50865,51513,Bickhart
Bickhart_et_al_2022,bin3c.256,contig_15951,FALSE,nrps,FALSE,FALSE,betalactone,contig_15951.region001,186303,187599,Bickhart
Bickhart_et_al_2022,bin3c.257,contig_22320,FALSE,pks,FALSE,FALSE,hglE-KS,contig_22320.region001,43471,43948,Bickhart
Bickhart_et_al_2022,bin3c.257,contig_22320,FALSE,pks,FALSE,FALSE,hglE-KS,contig_22320.region001,45477,46158,Bickhart
Bickhart_et_al_2022,bin3c.257,contig_22320,FALSE,unknown,FALSE,FALSE,hglE-KS,contig_22320.region001,47196,47406,Bickhart
Bickhart_et_al_2022,bin3c.257,contig_22320,FALSE,unknown,FALSE,FALSE,hglE-KS,contig_22320.region001,47541,47694,Bickhart
Bickhart_et_al_2022,bin3c.257,contig_22320,TRUE,pks,FALSE,FALSE,hglE-KS,contig_22320.region001,47781,51261,Bickhart
Bickhart_et_al_2022,bin3c.259,contig_3049,FALSE,nrps,FALSE,FALSE,betalactone,contig_3049.region001,337927,339214,Bickhart
Bickhart_et_al_2022,bin3c.260,contig_8581,FALSE,nrps,FALSE,FALSE,betalactone,contig_8581.region001,157440,158742,Bickhart
Bickhart_et_al_2022,bin3c.260,contig_8581,FALSE,nrps,FALSE,FALSE,betalactone,contig_8581.region001,162496,163735,Bickhart
Bickhart_et_al_2022,bin3c.260,contig_8581,FALSE,nrps,FALSE,FALSE,betalactone,contig_8581.region001,164896,166129,Bickhart
Bickhart_et_al_2022,bin3c.262,contig_22762,FALSE,nrps,FALSE,FALSE,betalactone,contig_22762.region002,154110,155349,Bickhart
Bickhart_et_al_2022,bin3c.262,contig_22762,FALSE,nrps,FALSE,FALSE,betalactone,contig_22762.region002,156760,157990,Bickhart
Bickhart_et_al_2022,bin3c.263,contig_24863,FALSE,pks,FALSE,FALSE,cyclic-lactone-autoinducer,contig_24863.region001,316832,317333,Bickhart
Bickhart_et_al_2022,bin3c.263,contig_24863,FALSE,nrps,FALSE,FALSE,betalactone,contig_24863.region002,1022130,1023426,Bickhart
Bickhart_et_al_2022,bin3c.264,contig_45525,FALSE,nrps,FALSE,FALSE,betalactone,contig_45525.region001,317678,318974,Bickhart
Bickhart_et_al_2022,bin3c.271,contig_1254,FALSE,nrps,FALSE,FALSE,betalactone,contig_1254.region002,1707660,1708962,Bickhart
Bickhart_et_al_2022,bin3c.273,contig_17332,FALSE,unknown,FALSE,FALSE,ranthipeptide,contig_17332.region001,439685,439880,Bickhart
Bickhart_et_al_2022,bin3c.273,contig_17332,FALSE,unknown,FALSE,FALSE,RiPP-like,contig_17332.region002,590372,590504,Bickhart
Bickhart_et_al_2022,bin3c.273,contig_17333,FALSE,nrps,FALSE,TRUE,betalactone,contig_17333.region001,539924,541166,Bickhart
Bickhart_et_al_2022,bin3c.273,contig_17336,FALSE,pks,FALSE,FALSE,arylpolyene ladderane NRPS,contig_17336.region001,335512,336166,Bickhart
Bickhart_et_al_2022,bin3c.273,contig_17336,FALSE,pks,TRUE,FALSE,arylpolyene ladderane NRPS,contig_17336.region001,338540,339254,Bickhart
Bickhart_et_al_2022,bin3c.273,contig_17336,FALSE,unknown,FALSE,FALSE,arylpolyene ladderane NRPS,contig_17336.region001,339640,339835,Bickhart
Bickhart_et_al_2022,bin3c.273,contig_17336,FALSE,pks,TRUE,FALSE,arylpolyene ladderane NRPS,contig_17336.region001,340720,341677,Bickhart
Bickhart_et_al_2022,bin3c.273,contig_17336,TRUE,nrps,FALSE,FALSE,arylpolyene ladderane NRPS,contig_17336.region001,344350,348478,Bickhart
Bickhart_et_al_2022,bin3c.274,contig_3527,FALSE,unknown,FALSE,FALSE,betalactone,contig_3527.region002,1193345,1193504,Bickhart
Bickhart_et_al_2022,bin3c.274,contig_3527,FALSE,nrps,FALSE,FALSE,betalactone,contig_3527.region002,1194516,1195860,Bickhart
Bickhart_et_al_2022,bin3c.275,contig_12334,TRUE,nrps,FALSE,FALSE,NRPS-like,contig_12334.region001,404591,406367,Bickhart
Bickhart_et_al_2022,bin3c.275,contig_32468,FALSE,unknown,FALSE,FALSE,NRPS,contig_32468.region001,417558,417750,Bickhart
Bickhart_et_al_2022,bin3c.275,contig_32468,FALSE,nrps,FALSE,FALSE,NRPS,contig_32468.region001,418100,419351,Bickhart
Bickhart_et_al_2022,bin3c.275,contig_32468,TRUE,nrps,FALSE,FALSE,NRPS,contig_32468.region001,423495,426570,Bickhart
Bickhart_et_al_2022,bin3c.275,contig_32468,TRUE,nrps,FALSE,FALSE,NRPS,contig_32468.region001,426642,429630,Bickhart
Bickhart_et_al_2022,bin3c.277,contig_75429,FALSE,pks,FALSE,FALSE,ranthipeptide,contig_75429.region001,204351,204822,Bickhart
