bgc_id,GCF,genome_id,contig,start,end,product,contig_edge,class
NZ_LT828648.1.region002,2132,GCF_900169565.1,NZ_LT828648.1,522819,550630,betalactone,FALSE,Others
NZ_LT828648.1.region003,2869;2430,GCF_900169565.1,NZ_LT828648.1,595018,636209,arylpolyene,FALSE,Others
NZ_LT828648.1.region004,2870;3511,GCF_900169565.1,NZ_LT828648.1,947700,969809,redox-cofactor,FALSE,Others
NZ_LT828648.1.region005,2871;2886,GCF_900169565.1,NZ_LT828648.1,987111,998965,RiPP-like,FALSE,RiPPs
NZ_LT828648.1.region006,2872;3315;2808,GCF_900169565.1,NZ_LT828648.1,1522652,1543390,hserlactone,FALSE,Others
NZ_LT828648.1.region007,2903;2028,GCF_900169565.1,NZ_LT828648.1,1610264,1651944,phosphonate,FALSE,Others
NZ_LT828648.1.region008,2431,GCF_900169565.1,NZ_LT828648.1,1744508,1764909,terpene,FALSE,Terpene
NZ_LT828648.1.region009,2977;2490,GCF_900169565.1,NZ_LT828648.1,2138295,2158056,terpene,FALSE,Terpene
NZ_LT828648.1.region010,2811,GCF_900169565.1,NZ_LT828648.1,2310860,2331316,RRE-containing,FALSE,RiPPs
NZ_LT828648.1.region011,3506;2902,GCF_900169565.1,NZ_LT828648.1,2499214,2520081,terpene,FALSE,Terpene
NZ_LT828648.1.region012,2878;3509;2801,GCF_900169565.1,NZ_LT828648.1,2848910,2895956,NRPS,FALSE,NRPS
NZ_LT828648.1.region013,2879,GCF_900169565.1,NZ_LT828648.1,3575689,3637795,transAT-PKS;NRPS,FALSE,PKS-NRP_Hybrids
NZ_LT828648.1.region014,2880;2302,GCF_900169565.1,NZ_LT828648.1,3735216,3817014,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
NZ_MAVV01000005.region001,2881,GCF_001707915.1,NZ_MAVV01000005,31217,59620,betalactone,FALSE,Others
NZ_OUNR01000001.region001,2977;2490,GCF_900403705.1,NZ_OUNR01000001,120498,141115,terpene,FALSE,Terpene
NZ_OUNR01000001.region002,2431,GCF_900403705.1,NZ_OUNR01000001,549784,571959,terpene,FALSE,Terpene
NZ_OUNR01000001.region003,2884;2422,GCF_900403705.1,NZ_OUNR01000001,808128,828896,hserlactone,FALSE,Others
NZ_OUNR01000002.region001,2885;2488,GCF_900403705.1,NZ_OUNR01000002,61071,90088,phosphonate,TRUE,Others
NZ_OUNR01000012.region001,2886,GCF_900403705.1,NZ_OUNR01000012,122104,133964,RiPP-like,FALSE,RiPPs
NZ_OUNR01000012.region002,2430;3199,GCF_900403705.1,NZ_OUNR01000012,379211,420492,arylpolyene,FALSE,Others
NZ_OUNR01000016.region001,2447,GCF_900403705.1,NZ_OUNR01000016,357666,407989,RRE-containing;NRPS,FALSE,Others
NZ_OUNR01000021.region001,2811,GCF_900403705.1,NZ_OUNR01000021,93763,122735,RRE-containing,FALSE,RiPPs
NZ_OUNR01000022.region001,3553,GCF_900403705.1,NZ_OUNR01000022,48671,69532,terpene,FALSE,Terpene
NZ_VTOW01000001.region001,2891,GCF_012184425.1,NZ_VTOW01000001,134774,145218,ectoine,FALSE,Others
NZ_VTOW01000001.region002,2892,GCF_012184425.1,NZ_VTOW01000001,610673,631405,hserlactone,FALSE,Others
NZ_VTOW01000005.region001,3124,GCF_012184425.1,NZ_VTOW01000005,170166,191018,terpene,FALSE,Terpene
NZ_VTOW01000005.region002,2894,GCF_012184425.1,NZ_VTOW01000005,241211,284040,NRPS-like,FALSE,NRPS
NZ_VTOW01000008.region001,2895,GCF_012184425.1,NZ_VTOW01000008,40458,57387,siderophore,FALSE,Others
OMJA01000059.1.region001,2007,GCA_900299245.1,OMJA01000059.1,0,11937,terpene,TRUE,Terpene
OMJA01000087.1.region001,2526;2808,GCA_900299245.1,OMJA01000087.1,0,15256,hserlactone,TRUE,Others
OMJA01000109.1.region001,2977;2490,GCA_900299245.1,OMJA01000109.1,0,9249,terpene,TRUE,Terpene
OMJA01000139.1.region001,3158;2737,GCA_900299245.1,OMJA01000139.1,0,18726,RRE-containing,TRUE,RiPPs
OMJA01000161.1.region001,2557,GCA_900299245.1,OMJA01000161.1,1088,12588,RiPP-like,FALSE,RiPPs
OMJA01000258.1.region001,3548,GCA_900299245.1,OMJA01000258.1,0,5068,RiPP-like,TRUE,RiPPs
OMJA01000279.1.region001,3506;2902,GCA_900299245.1,OMJA01000279.1,0,10245,terpene,TRUE,Terpene
OMJK01000040.1.region001,2903;2687,GCA_900299325.1,OMJK01000040.1,0,10884,phosphonate,TRUE,Others
OMJK01000045.1.region001,2904;3553,GCA_900299325.1,OMJK01000045.1,0,4160,terpene,TRUE,Terpene
OMJK01000122.1.region001,2557,GCA_900299325.1,OMJK01000122.1,11452,22931,RiPP-like,FALSE,RiPPs
OMJK01000216.1.region001,2977;2559,GCA_900299325.1,OMJK01000216.1,0,14438,terpene,TRUE,Terpene
PBSN01000002.1.region001,2907,GCA_002726235.1,PBSN01000002.1,136092,158539,phosphonate,TRUE,Others
PBSN01000004.1.region001,2908,GCA_002726235.1,PBSN01000004.1,72789,115507,NRPS-like,FALSE,NRPS
PBSN01000008.1.region001,2909,GCA_002726235.1,PBSN01000008.1,66267,87167,terpene,FALSE,Terpene
PBSN01000008.1.region002,2910,GCA_002726235.1,PBSN01000008.1,372323,393223,terpene,FALSE,Terpene
PCTJ01000158.1.region001,2911;2674,GCA_002771505.1,PCTJ01000158.1,0,12725,NRPS-like,TRUE,NRPS
PCWE01000088.1.region001,2943,GCA_002787195.1,PCWE01000088.1,16993,39802,NRPS-like,TRUE,NRPS
PCWE01000119.1.region001,2942,GCA_002787195.1,PCWE01000119.1,0,23985,ladderane,TRUE,Others
PCWE01000160.1.region001,2934,GCA_002787195.1,PCWE01000160.1,0,12778,ranthipeptide,TRUE,RiPPs
PEAB01000066.1.region001,2915,GCA_002753395.1,PEAB01000066.1,0,19225,NRPS-like,TRUE,NRPS
PEAC01000001.1.region001,2916,GCA_002753305.1,PEAC01000001.1,0,65413,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
PEAC01000047.1.region001,2917,GCA_002753305.1,PEAC01000047.1,0,24809,NRPS-like,TRUE,NRPS
PEAC01000077.1.region001,2918,GCA_002753305.1,PEAC01000077.1,0,18707,ladderane,TRUE,Others
PEAD01000002.1.region001,2919;3060,GCA_002753335.1,PEAD01000002.1,116183,158835,NRPS-like,FALSE,NRPS
PEAD01000006.1.region001,2920,GCA_002753335.1,PEAD01000006.1,87347,107656,proteusin,FALSE,RiPPs
PEAE01000042.1.region001,2921;2855,GCA_002753455.1,PEAE01000042.1,0,31283,arylpolyene,TRUE,Others
PEAE01000046.1.region001,2922,GCA_002753455.1,PEAE01000046.1,0,25051,NRPS-like,TRUE,NRPS
PEAH01000006.1.region001,2923,GCA_002753435.1,PEAH01000006.1,52285,85084,proteusin,FALSE,RiPPs
PEAH01000011.1.region001,2924,GCA_002753435.1,PEAH01000011.1,38888,81603,NRPS-like,FALSE,NRPS
PEAH01000012.1.region001,2925,GCA_002753435.1,PEAH01000012.1,44901,68813,thioamitides,FALSE,Others
PEAQ01000026.1.region001,2926;2855,GCA_002753685.1,PEAQ01000026.1,14195,49150,arylpolyene,TRUE,Others
PEAQ01000061.1.region001,2927,GCA_002753685.1,PEAQ01000061.1,0,18982,NRPS-like,TRUE,NRPS
PEUB01000031.1.region001,2934,GCA_002780895.1,PEUB01000031.1,0,12811,ranthipeptide,TRUE,RiPPs
PEUB01000092.1.region001,2943,GCA_002780895.1,PEUB01000092.1,0,22805,NRPS-like,TRUE,NRPS
PEUB01000098.1.region001,2942,GCA_002780895.1,PEUB01000098.1,0,22857,ladderane,TRUE,Others
PEUC01000001.1.region001,2941,GCA_002780905.1,PEUC01000001.1,0,36789,arylpolyene,TRUE,Others
PEUC01000229.1.region001,2936;2937,GCA_002780905.1,PEUC01000229.1,0,3278,NRPS-like,TRUE,NRPS
PFHF01000094.1.region001,2943,GCA_002782165.1,PFHF01000094.1,0,22808,NRPS-like,TRUE,NRPS
PFHF01000132.1.region001,2934,GCA_002782165.1,PFHF01000132.1,0,12712,ranthipeptide,TRUE,RiPPs
PFHF01000158.1.region001,2942,GCA_002782165.1,PFHF01000158.1,0,1884,ladderane,TRUE,Others
PFHG01000187.1.region001,2936;2937,GCA_002782185.1,PFHG01000187.1,0,3492,NRPS-like,TRUE,NRPS
PFJQ01000080.1.region001,2936;2937,GCA_002783085.1,PFJQ01000080.1,0,3115,NRPS-like,TRUE,NRPS
PFJQ01000093.1.region001,2938,GCA_002783085.1,PFJQ01000093.1,0,3532,ranthipeptide,TRUE,RiPPs
PFLU01000141.1.region001,2943,GCA_002785245.1,PFLU01000141.1,15771,38565,NRPS-like,TRUE,NRPS
PFLU01000158.1.region001,2942,GCA_002785245.1,PFLU01000158.1,0,22444,ladderane,TRUE,Others
PFVT01000009.1.region001,2941,GCA_002790755.1,PFVT01000009.1,0,20984,arylpolyene,TRUE,Others
PFVU01000005.1.region001,2942,GCA_002790775.1,PFVU01000005.1,0,22856,ladderane,TRUE,Others
PFVU01000088.1.region001,2943,GCA_002790775.1,PFVU01000088.1,15783,38589,NRPS-like,TRUE,NRPS
PFVU01000089.1.region001,2934,GCA_002790775.1,PFVU01000089.1,0,12808,ranthipeptide,TRUE,RiPPs
PGYF01000001.1.region001,2638;3068,GCA_002839535.1,PGYF01000001.1,0,48395,arylpolyene,TRUE,Others
PGYF01000038.1.region001,2946;2373,GCA_002839535.1,PGYF01000038.1,0,33772,NRPS-like,TRUE,NRPS
PHGD01000003.1.region001,2947,GCA_011090425.1,PHGD01000003.1,1515,50743,NRPS;betalactone,FALSE,Others
PHGD01000011.1.region001,2519,GCA_011090425.1,PHGD01000011.1,41,21085,terpene,FALSE,Terpene
PHGD01000014.1.region001,2132,GCA_011090425.1,PHGD01000014.1,2097,29243,betalactone,FALSE,Others
PHGD01000015.1.region001,2029,GCA_011090425.1,PHGD01000015.1,7669,28530,terpene,FALSE,Terpene
PHGD01000020.1.region001,2963;2951,GCA_011090425.1,PHGD01000020.1,0,13947,redox-cofactor,TRUE,Others
PHGD01000023.1.region001,2952;3333,GCA_011090425.1,PHGD01000023.1,1971,24391,lassopeptide,FALSE,RiPPs
PHGD01000023.1.region002,2953,GCA_011090425.1,PHGD01000023.1,29928,44824,terpene,TRUE,Terpene
PHGD01000027.1.region001,3157,GCA_011090425.1,PHGD01000027.1,19887,31399,RiPP-like,FALSE,RiPPs
PHGD01000031.1.region001,2422,GCA_011090425.1,PHGD01000031.1,21677,40368,hserlactone,TRUE,Others
PHGD01000073.1.region001,3154;2028,GCA_011090425.1,PHGD01000073.1,0,21179,phosphonate,TRUE,Others
PIVU01000004.1.region001,2957,GCA_003354025.1,PIVU01000004.1,698,21460,hserlactone,FALSE,Others
PIVU01000008.1.region001,19;2321,GCA_003354025.1,PIVU01000008.1,265,44731,ladderane,FALSE,Others
PIVU01000013.1.region001,2959,GCA_003354025.1,PIVU01000013.1,0,40333,NRPS,TRUE,NRPS
PIVU01000034.1.region001,2960,GCA_003354025.1,PIVU01000034.1,0,23523,NRPS-like,TRUE,NRPS
PIVU01000060.1.region001,2961,GCA_003354025.1,PIVU01000060.1,0,17154,NRPS,TRUE,NRPS
PIVU01000250.1.region001,2962,GCA_003354025.1,PIVU01000250.1,0,4180,ranthipeptide,TRUE,RiPPs
PLBR01000037.1.region001,2963;2951,GCA_003135435.1,PLBR01000037.1,0,12687,redox-cofactor,TRUE,Others
PLBR01000043.1.region001,2491,GCA_003135435.1,PLBR01000043.1,4540,25410,terpene,FALSE,Terpene
PLBR01000051.1.region001,2046,GCA_003135435.1,PLBR01000051.1,10748,22608,RiPP-like,FALSE,RiPPs
PLBR01000072.1.region001,2966,GCA_003135435.1,PLBR01000072.1,5454,17664,phenazine,TRUE,Others
PLBR01000097.1.region001,2495;2770,GCA_003135435.1,PLBR01000097.1,9332,50544,arylpolyene,FALSE,Others
PLBR01000098.1.region001,2811;3178,GCA_003135435.1,PLBR01000098.1,5899,18375,RRE-containing,TRUE,RiPPs
PLBR01000111.1.region001,2969;2488,GCA_003135435.1,PLBR01000111.1,0,6318,phosphonate,TRUE,Others
PLBR01000157.1.region001,2621;2801,GCA_003135435.1,PLBR01000157.1,0,40706,NRPS,TRUE,NRPS
PLBR01000178.1.region001,2553,GCA_003135435.1,PLBR01000178.1,17740,39957,terpene,FALSE,Terpene
PLBR01000194.1.region001,2765;2976,GCA_003135435.1,PLBR01000194.1,1768,22449,hserlactone,FALSE,Others
PLBR01000195.1.region001,2973,GCA_003135435.1,PLBR01000195.1,0,10403,terpene,TRUE,Terpene
PLBR01000196.1.region001,2974;3178,GCA_003135435.1,PLBR01000196.1,0,11257,RRE-containing,TRUE,RiPPs
PLXX01000089.1.region001,2975,GCA_003153275.1,PLXX01000089.1,3814,25229,ranthipeptide,FALSE,RiPPs
PLZM01000068.1.region001,2765;2976,GCA_003152135.1,PLZM01000068.1,52818,70886,hserlactone,TRUE,Others
PLZM01000084.1.region001,2977;2490,GCA_003152135.1,PLZM01000084.1,37994,49079,terpene,TRUE,Terpene
PLZM01000095.1.region001,1938;2969;2488,GCA_003152135.1,PLZM01000095.1,20188,68066,phosphonate;terpene,FALSE,Others
PLZM01000140.1.region001,2811,GCA_003152135.1,PLZM01000140.1,0,15019,RRE-containing,TRUE,RiPPs
PLZM01000157.1.region001,2007,GCA_003152135.1,PLZM01000157.1,0,15870,terpene,TRUE,Terpene
PLZM01000165.1.region001,2621;2801,GCA_003152135.1,PLZM01000165.1,0,29214,NRPS,TRUE,NRPS
PLZM01000319.1.region001,2482,GCA_003152135.1,PLZM01000319.1,1119,12979,RiPP-like,FALSE,RiPPs
PLZM01000328.1.region001,2495;2770,GCA_003152135.1,PLZM01000328.1,0,26360,arylpolyene,TRUE,Others
PMIB01000158.1.region001,2984;3005,GCA_003156875.1,PMIB01000158.1,0,12570,NRPS-like,TRUE,NRPS
PMIB01000246.1.region001,2985;2991,GCA_003156875.1,PMIB01000246.1,0,2982,T3PKS,TRUE,PKSother
PMIC01000022.1.region001,2986,GCA_003156895.1,PMIC01000022.1,0,5741,T3PKS,TRUE,PKSother
PMIC01000274.1.region001,2998;3006,GCA_003156895.1,PMIC01000274.1,0,11248,terpene,TRUE,Terpene
PMIC01000324.1.region001,2988,GCA_003156895.1,PMIC01000324.1,0,2546,T3PKS,TRUE,PKSother
PMJG01000258.1.region001,2999,GCA_003157305.1,PMJG01000258.1,0,9622,T1PKS,TRUE,PKSI
PMJG01000288.1.region001,3005,GCA_003157305.1,PMJG01000288.1,0,9759,NRPS-like,TRUE,NRPS
PMKJ01000089.1.region001,2991,GCA_003158615.1,PMKJ01000089.1,0,6797,T3PKS,TRUE,PKSother
PMKJ01000165.1.region001,2998;3006,GCA_003158615.1,PMKJ01000165.1,0,13051,terpene,TRUE,Terpene
PMMD01000046.1.region001,2993;3006,GCA_003162365.1,PMMD01000046.1,0,5608,terpene,TRUE,Terpene
PMMD01000115.1.region001,2999,GCA_003162365.1,PMMD01000115.1,0,8119,T1PKS,TRUE,PKSI
PMMD01000357.1.region001,3005,GCA_003162365.1,PMMD01000357.1,0,13074,NRPS-like,TRUE,NRPS
PMMQ01000033.1.region001,2986,GCA_003162155.1,PMMQ01000033.1,0,2641,T3PKS,TRUE,PKSother
PMMQ01000093.1.region001,3005,GCA_003162155.1,PMMQ01000093.1,0,13696,NRPS-like,TRUE,NRPS
PMMQ01000146.1.region001,2998;3006,GCA_003162155.1,PMMQ01000146.1,0,15854,terpene,TRUE,Terpene
PMMQ01000229.1.region001,2999,GCA_003162155.1,PMMQ01000229.1,0,35160,T1PKS,TRUE,PKSI
PMNY01000124.1.region001,3000;3006,GCA_003161685.1,PMNY01000124.1,0,4510,terpene,TRUE,Terpene
PMNY01000360.1.region001,3001;3005,GCA_003161685.1,PMNY01000360.1,0,5229,NRPS-like,TRUE,NRPS
PMNY01000401.1.region001,2985;2991,GCA_003161685.1,PMNY01000401.1,0,3239,T3PKS,TRUE,PKSother
PMSA01000225.1.region001,3005,GCA_003168475.1,PMSA01000225.1,0,8569,NRPS-like,TRUE,NRPS
PMSE01000525.1.region001,3005,GCA_003168405.1,PMSE01000525.1,0,9544,NRPS-like,TRUE,NRPS
PMYY01000101.1.region001,3005,GCA_003170655.1,PMYY01000101.1,0,15475,NRPS-like,TRUE,NRPS
PMZW01000070.1.region001,2998;3006,GCA_003170055.1,PMZW01000070.1,0,9533,terpene,TRUE,Terpene
PMZW01000429.1.region001,3007;2373,GCA_003170055.1,PMZW01000429.1,0,4925,NRPS-like,TRUE,NRPS
PNIO01000006.1.region001,2815,GCA_002878055.1,PNIO01000006.1,13280,44912,betalactone,FALSE,Others
PNOC01000022.1.region001,3009,GCA_013824615.1,PNOC01000022.1,0,11432,RRE-containing,TRUE,RiPPs
PNOC01000039.1.region001,3010;2097,GCA_013824615.1,PNOC01000039.1,0,29708,T1PKS,TRUE,PKSI
PNOC01000060.1.region001,3011,GCA_013824615.1,PNOC01000060.1,0,13046,RRE-containing,TRUE,RiPPs
QEVE01000001.1.region001,3548,GCA_003576955.1,QEVE01000001.1,14718,26581,RiPP-like,FALSE,RiPPs
QEVE01000003.1.region001,2557,GCA_003576955.1,QEVE01000003.1,114432,125914,RiPP-like,FALSE,RiPPs
QEVE01000004.1.region001,1966;3544,GCA_003576955.1,QEVE01000004.1,161759,217372,NRPS-like;phosphonate;terpene,FALSE,Others
QEVE01000014.1.region001,2549,GCA_003576955.1,QEVE01000014.1,59803,80112,RRE-containing,TRUE,RiPPs
QEVE01000019.1.region001,3016,GCA_003576955.1,QEVE01000019.1,0,23536,lanthipeptide-class-v,TRUE,RiPPs
QEVE01000021.1.region001,3546,GCA_003576955.1,QEVE01000021.1,0,64480,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
QEVE01000026.1.region001,3549,GCA_003576955.1,QEVE01000026.1,15864,36821,terpene,FALSE,Terpene
QEVE01000034.1.region001,3551,GCA_003576955.1,QEVE01000034.1,4175,31933,betalactone,FALSE,Others
QEVE01000036.1.region001,2511,GCA_003576955.1,QEVE01000036.1,85,22263,terpene,FALSE,Terpene
QEVE01000051.1.region001,3414;3550,GCA_003576955.1,QEVE01000051.1,0,15196,NRPS,TRUE,NRPS
QIDY01000035.1.region001,3034;3022,GCA_003228495.1,QIDY01000035.1,0,2723,arylpolyene,TRUE,Others
QIDY01000115.1.region001,3023,GCA_003228495.1,QIDY01000115.1,0,6901,RiPP-like,TRUE,RiPPs
QIDY01000157.1.region001,3024;3553,GCA_003228495.1,QIDY01000157.1,0,10113,terpene,TRUE,Terpene
QIDY01000222.1.region001,1980;2559,GCA_003228495.1,QIDY01000222.1,1413,18187,terpene,TRUE,Terpene
QIDY01000247.1.region001,3026,GCA_003228495.1,QIDY01000247.1,0,4623,terpene,TRUE,Terpene
QIDY01000252.1.region001,3040;3027,GCA_003228495.1,QIDY01000252.1,208,8118,RiPP-like,TRUE,RiPPs
QIDY01000281.1.region001,3028,GCA_003228495.1,QIDY01000281.1,0,7033,phosphonate,TRUE,Others
QIDY01000285.1.region001,3029,GCA_003228495.1,QIDY01000285.1,0,3776,NRPS,TRUE,NRPS
QIDY01000341.1.region001,3030,GCA_003228495.1,QIDY01000341.1,0,5187,NRPS-like,TRUE,NRPS
QIJG01000108.1.region001,3031;2334;2937,GCA_003232715.1,QIJG01000108.1,0,3496,NRPS-like,TRUE,NRPS
QIJG01000215.1.region001,3032,GCA_003232715.1,QIJG01000215.1,0,3155,T1PKS,TRUE,PKSI
QIJG01000279.1.region001,3033;2333,GCA_003232715.1,QIJG01000279.1,0,20185,ladderane,TRUE,Others
QIMB01000011.1.region001,3034;3022,GCA_003233615.1,QIMB01000011.1,0,5313,arylpolyene,TRUE,Others
QIMB01000114.1.region001,3035,GCA_003233615.1,QIMB01000114.1,0,6444,terpene,TRUE,Terpene
QIMB01000141.1.region001,3036,GCA_003233615.1,QIMB01000141.1,0,5806,terpene,TRUE,Terpene
QIMB01000257.1.region001,3037;1981,GCA_003233615.1,QIMB01000257.1,0,11349,terpene,TRUE,Terpene
QIMB01000310.1.region001,3482;3052,GCA_003233615.1,QIMB01000310.1,0,3582,phosphonate,TRUE,Others
QIMB01000350.1.region001,3039,GCA_003233615.1,QIMB01000350.1,0,6247,NRPS,TRUE,NRPS
QIMB01000420.1.region001,3040;3027,GCA_003233615.1,QIMB01000420.1,3032,14982,RiPP-like,FALSE,RiPPs
QIMB01000477.1.region001,3041,GCA_003233615.1,QIMB01000477.1,0,39803,NRPS;NRPS-like,TRUE,NRPS
QJVM01000052.1.region001,3042,GCA_003235715.1,QJVM01000052.1,0,26473,NRPS-like,TRUE,NRPS
QJVM01000090.1.region001,3043,GCA_003235715.1,QJVM01000090.1,0,7497,arylpolyene,TRUE,Others
QJVM01000134.1.region001,3044,GCA_003235715.1,QJVM01000134.1,0,4989,arylpolyene,TRUE,Others
QJVM01000249.1.region001,3045;3068,GCA_003235715.1,QJVM01000249.1,0,12777,arylpolyene,TRUE,Others
QJXT01000050.1.region001,2223,GCA_003234985.1,QJXT01000050.1,5956,26597,ranthipeptide,TRUE,RiPPs
QJXT01000056.1.region001,3047;3060,GCA_003234985.1,QJXT01000056.1,0,27175,NRPS-like,TRUE,NRPS
QJXT01000121.1.region001,3048;2223,GCA_003234985.1,QJXT01000121.1,0,2250,RRE-containing,TRUE,RiPPs
QJXT01000167.1.region001,3049,GCA_003234985.1,QJXT01000167.1,0,3108,ladderane,TRUE,Others
QJXT01000249.1.region001,3050,GCA_003234985.1,QJXT01000249.1,0,16582,T3PKS,TRUE,PKSother
QJYE01000027.1.region001,3051,GCA_003235785.1,QJYE01000027.1,0,2527,RiPP-like,TRUE,RiPPs
QJYE01000141.1.region001,3052;1982,GCA_003235785.1,QJYE01000141.1,0,11048,phosphonate,TRUE,Others
QJYE01000278.1.region001,3053,GCA_003235785.1,QJYE01000278.1,0,3568,terpene,TRUE,Terpene
QJYE01000283.1.region001,3054,GCA_003235785.1,QJYE01000283.1,0,4154,RRE-containing;LAP,TRUE,RiPPs
QJYE01000325.1.region001,3055,GCA_003235785.1,QJYE01000325.1,0,4216,NRPS,TRUE,NRPS
QJYE01000338.1.region001,3056,GCA_003235785.1,QJYE01000338.1,0,17058,NRPS;NRPS-like,TRUE,NRPS
QJYE01000549.1.region001,2553,GCA_003235785.1,QJYE01000549.1,0,10525,terpene,TRUE,Terpene
QKDO01000048.1.region001,2223,GCA_003252075.1,QKDO01000048.1,6393,21367,ranthipeptide,TRUE,RiPPs
QKDO01000078.1.region001,3059;2333,GCA_003252075.1,QKDO01000078.1,0,22159,ladderane,TRUE,Others
QKDO01000112.1.region001,3047;3060,GCA_003252075.1,QKDO01000112.1,2387,44574,NRPS-like,TRUE,NRPS
QKDO01000127.1.region001,3050,GCA_003252075.1,QKDO01000127.1,0,31294,T3PKS,TRUE,PKSother
QZIL01000018.1.region001,3062,GCA_003599025.1,QZIL01000018.1,11350,26611,ranthipeptide,TRUE,RiPPs
QZIL01000021.1.region001,3063,GCA_003599025.1,QZIL01000021.1,8917,49985,ranthipeptide,FALSE,RiPPs
QZIL01000031.1.region001,3064,GCA_003599025.1,QZIL01000031.1,0,13203,RRE-containing,TRUE,RiPPs
QZIL01000040.1.region001,3065,GCA_003599025.1,QZIL01000040.1,16312,37612,ranthipeptide,FALSE,RiPPs
QZIL01000053.1.region001,3066,GCA_003599025.1,QZIL01000053.1,0,23418,NRPS,TRUE,NRPS
QZIL01000081.1.region001,3067,GCA_003599025.1,QZIL01000081.1,0,21595,ladderane,TRUE,Others
QZIL01000082.1.region001,3068,GCA_003599025.1,QZIL01000082.1,0,10882,arylpolyene,TRUE,Others
QZIL01000109.1.region001,3069;2283,GCA_003599025.1,QZIL01000109.1,4656,31371,arylpolyene,TRUE,Others
QZJG01000034.1.region001,3070,GCA_003599275.1,QZJG01000034.1,0,13119,RRE-containing,TRUE,RiPPs
QZJG01000051.1.region001,3071,GCA_003599275.1,QZJG01000051.1,58373,78652,RRE-containing,FALSE,RiPPs
QZJG01000066.1.region001,3068,GCA_003599275.1,QZJG01000066.1,0,51186,arylpolyene,TRUE,Others
QZJQ01000003.1.region001,2936;2373,GCA_003599795.1,QZJQ01000003.1,33239,62521,NRPS-like,TRUE,NRPS
QZKC01000001.1.region001,3074,GCA_003599425.1,QZKC01000001.1,19823,42843,NRPS-like,TRUE,NRPS
QZKC01000006.1.region001,3075,GCA_003599425.1,QZKC01000006.1,0,17192,hserlactone,TRUE,Others
QZKC01000049.1.region001,3076;3064,GCA_003599425.1,QZKC01000049.1,0,18670,RRE-containing,TRUE,RiPPs
QZKC01000059.1.region001,3077,GCA_003599425.1,QZKC01000059.1,46260,57179,RRE-containing,TRUE,RiPPs
QZKC01000064.1.region001,3065,GCA_003599425.1,QZKC01000064.1,0,17637,ranthipeptide,TRUE,RiPPs
QZKC01000071.1.region001,3079,GCA_003599425.1,QZKC01000071.1,0,13854,ranthipeptide,TRUE,RiPPs
QZKC01000084.1.region001,3080,GCA_003599425.1,QZKC01000084.1,0,17507,NRPS,TRUE,NRPS
QZKO01000018.1.region001,3081,GCA_003599505.1,QZKO01000018.1,75518,100228,T3PKS,TRUE,PKSother
QZKO01000020.1.region001,3082,GCA_003599505.1,QZKO01000020.1,6463,27081,hserlactone,FALSE,Others
QZKO01000022.1.region001,19,GCA_003599505.1,QZKO01000022.1,0,15535,ladderane,TRUE,Others
QZKO01000026.1.region001,3084;2321,GCA_003599505.1,QZKO01000026.1,0,10805,ladderane,TRUE,Others
QZKO01000062.1.region001,3085,GCA_003599505.1,QZKO01000062.1,0,38574,ladderane,TRUE,Others
RFGF01000058.1.region001,3086;1980,GCA_003695915.1,RFGF01000058.1,24268,45309,terpene,FALSE,Terpene
RFGF01000071.1.region001,3087;3053,GCA_003695915.1,RFGF01000071.1,5886,19947,terpene,TRUE,Terpene
RFGF01000104.1.region001,3088;3027,GCA_003695915.1,RFGF01000104.1,88556,100527,RiPP-like,FALSE,RiPPs
RFGF01000111.1.region001,3089,GCA_003695915.1,RFGF01000111.1,0,30666,NRPS-like,TRUE,NRPS
RFGF01000111.1.region002,3373,GCA_003695915.1,RFGF01000111.1,39247,61428,terpene,FALSE,Terpene
RFGF01000123.1.region001,3091,GCA_003695915.1,RFGF01000123.1,973,27931,phosphonate,TRUE,Others
RFGT01000002.1.region001,3092,GCA_003696975.1,RFGT01000002.1,2035,13994,RiPP-like,FALSE,RiPPs
RFGT01000034.1.region001,3454;1980,GCA_003696975.1,RFGT01000034.1,8975,30016,terpene,FALSE,Terpene
RFGT01000050.1.region001,3094,GCA_003696975.1,RFGT01000050.1,0,11095,NRPS,TRUE,NRPS
RFGT01000108.1.region001,3095,GCA_003696975.1,RFGT01000108.1,0,3942,NRPS-like,TRUE,NRPS
RFGT01000111.1.region001,3096,GCA_003696975.1,RFGT01000111.1,21342,29633,RiPP-like,TRUE,RiPPs
RFGT01000115.1.region001,3097,GCA_003696975.1,RFGT01000115.1,0,16024,LAP,TRUE,RiPPs
RFGT01000122.1.region001,3373,GCA_003696975.1,RFGT01000122.1,15881,38059,terpene,FALSE,Terpene
RFGT01000157.1.region001,3518;2486,GCA_003696975.1,RFGT01000157.1,5051,24776,terpene,TRUE,Terpene
RFGT01000270.1.region001,3100,GCA_003696975.1,RFGT01000270.1,0,5893,phosphonate,TRUE,Others
RKSG01000069.1.region001,3476;3518,GCA_007570995.1,RKSG01000069.1,21901,33622,terpene,TRUE,Terpene
RKSG01000099.1.region001,3526,GCA_007570995.1,RKSG01000099.1,19779,36439,terpene,TRUE,Terpene
RKSG01000130.1.region001,3103,GCA_007570995.1,RKSG01000130.1,0,18096,phosphonate,TRUE,Others
