genome_id,bgc_id,contig,contig_edge,start,end,product,class,GCF_c0.3,GCF_c0.4,GCF_c0.5
GCA_016702815.1,JADJDG010000014.1.region002,JADJDG010000014,FALSE,472803,493970,terpene,Terpene,2605,2605,2605
GCA_016702815.1,JADJDG010000015.1.region001,JADJDG010000015,FALSE,92703,115115,lanthipeptide-class-ii,RiPPs,2606,2606,2606
GCA_016702835.1,JADJDF010000008.1.region001,JADJDF010000008,FALSE,134044,159202,betalactone,Others,4187,4187,4187
GCA_016702835.1,JADJDF010000019.1.region001,JADJDF010000019,FALSE,179693,200527,terpene,Terpene,4188,4188,4188
GCA_016702865.1,JADJDE010000001.1.region001,JADJDE010000001,FALSE,176162,218592,NRPS-like,NRPS,3175,3175,3175
GCA_016702865.1,JADJDE010000003.1.region001,JADJDE010000003,FALSE,21389,73726,NRPS-like;T1PKS,PKS-NRP_Hybrids,2910,2910,2910
GCA_016702865.1,JADJDE010000008.1.region001,JADJDE010000008,FALSE,206256,217129,RiPP-like,RiPPs,2590,2590,2590
GCA_016702865.1,JADJDE010000010.1.region001,JADJDE010000010,FALSE,156817,179592,terpene,Terpene,2591,2591,2591
GCA_016702865.1,JADJDE010000012.1.region001,JADJDE010000012,FALSE,3210,44281,T3PKS,PKSother,5269,5269,5269
GCA_016702865.1,JADJDE010000015.1.region001,JADJDE010000015,TRUE,0,28399,NRPS,NRPS,5267,5267,5267
GCA_016702865.1,JADJDE010000015.1.region002,JADJDE010000015,FALSE,97453,140627,arylpolyene,Others,5270,5270,5270
GCA_016702865.1,JADJDE010000018.1.region001,JADJDE010000018,TRUE,0,69537,hglE-KS;T3PKS,PKSother,5266,5266,5266
GCA_016702865.1,JADJDE010000023.1.region001,JADJDE010000023,TRUE,0,36112,arylpolyene,Others,2350,2350,2350
GCA_016702865.1,JADJDE010000027.1.region001,JADJDE010000027,FALSE,16446,36740,RRE-containing,RiPPs,2349,2349,2349
GCA_016702865.1,JADJDE010000048.1.region001,JADJDE010000048,TRUE,0,10935,transAT-PKS,PKSother,2598,2598,2598
GCA_016702865.1,JADJDE010000053.1.region001,JADJDE010000053,TRUE,0,7274,NRPS-like,NRPS,2599,2599,2599
GCA_016702885.1,JADJDD010000003.1.region001,JADJDD010000003,FALSE,45527,66475,terpene,Terpene,5902,5902,2586
GCA_016702885.1,JADJDD010000018.1.region001,JADJDD010000018,TRUE,0,16805,terpene,Terpene,5903,5903,5903
GCA_016702905.1,JADJDC010000010.1.region001,JADJDC010000010,FALSE,64911,85583,terpene,Terpene,3230,3230,3230
GCA_016702905.1,JADJDC010000015.1.region001,JADJDC010000015,FALSE,16043,36880,terpene,Terpene,3903,3903,3903
GCA_016702925.1,JADJDB010000009.1.region001,JADJDB010000009,FALSE,293322,358159,NRPS;NRPS-like;T1PKS;T3PKS,PKS-NRP_Hybrids,2936,2936,2581
GCA_016702925.1,JADJDB010000015.1.region001,JADJDB010000015,FALSE,173906,192499,terpene,Terpene,2582,2582,2582
GCA_016702925.1,JADJDB010000015.1.region002,JADJDB010000015,FALSE,512018,532864,terpene,Terpene,3033,3033,3033
GCA_016702935.1,JADJDA010000025.1.region001,JADJDA010000025,FALSE,22158,65065,NRPS-like,NRPS,3548,3548,3548
GCA_016702935.1,JADJDA010000029.1.region001,JADJDA010000029,TRUE,29651,72707,hglE-KS,PKSother,3546,3546,3546
GCA_016702935.1,JADJDA010000033.1.region001,JADJDA010000033,FALSE,368323,390082,terpene,Terpene,3223,3953,6120
GCA_016702935.1,JADJDA010000036.1.region001,JADJDA010000036,FALSE,76231,97350,terpene,Terpene,3549,3549,3549
GCA_016702935.1,JADJDA010000039.1.region001,JADJDA010000039,FALSE,266340,277306,RiPP-like,RiPPs,3545,3545,3545
GCA_016702945.1,JADJCZ010000003.1.region001,JADJCZ010000003,FALSE,375259,418253,NRPS-like,NRPS,2569,2569,2569
GCA_016702945.1,JADJCZ010000004.1.region001,JADJCZ010000004,FALSE,312139,336854,terpene,Terpene,5614,4212,4212
GCA_016702945.1,JADJCZ010000004.1.region002,JADJCZ010000004,FALSE,514801,556220,NRPS-like,NRPS,4213,4213,4799
GCA_016702945.1,JADJCZ010000004.1.region003,JADJCZ010000004,FALSE,854962,876042,terpene,Terpene,4216,4216,4216
GCA_016702945.1,JADJCZ010000006.1.region001,JADJCZ010000006,FALSE,376295,419049,NRPS-like,NRPS,5615,5615,4211
GCA_016702945.1,JADJCZ010000008.1.region001,JADJCZ010000008,FALSE,380551,401007,RRE-containing,RiPPs,2574,2574,2574
GCA_016702945.1,JADJCZ010000015.1.region001,JADJCZ010000015,FALSE,6335,26614,RRE-containing,RiPPs,2575,2575,2575
GCA_016702955.1,JADJCY010000001.1.region001,JADJCY010000001,FALSE,118415,139375,terpene,Terpene,4510,4510,4510
GCA_016702955.1,JADJCY010000003.1.region001,JADJCY010000003,FALSE,598923,621126,redox-cofactor,Others,3611,3611,3611
GCA_016702955.1,JADJCY010000013.1.region001,JADJCY010000013,FALSE,116988,138074,terpene,Terpene,3612,3612,3612
GCA_016702955.1,JADJCY010000022.1.region001,JADJCY010000022,FALSE,680655,701552,terpene,Terpene,4509,4509,4509
GCA_016703005.1,JADJCX010000001.1.region001,JADJCX010000001,TRUE,0,66661,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,5414,5414,5414
GCA_016703005.1,JADJCX010000011.1.region001,JADJCX010000011,FALSE,74498,120941,arylpolyene,Others,3236,3236,5416
GCA_016703005.1,JADJCX010000013.1.region001,JADJCX010000013,TRUE,0,26142,resorcinol,Others,3237,2546,2546
GCA_016703005.1,JADJCX010000022.1.region001,JADJCX010000022,TRUE,2898,42752,arylpolyene;resorcinol,Others,3237,5417,5417
GCA_016703005.1,JADJCX010000034.1.region001,JADJCX010000034,FALSE,77083,97926,terpene,Terpene,5415,5415,5415
GCA_016703025.1,JADJCV010000004.1.region001,JADJCV010000004,FALSE,84903,144474,acyl_amino_acids,Others,2555,2555,2555
GCA_016703025.1,JADJCV010000004.1.region002,JADJCV010000004,FALSE,2066649,2107876,T3PKS,PKSother,2556,2556,2556
GCA_016703025.1,JADJCV010000004.1.region003,JADJCV010000004,FALSE,2311659,2372283,acyl_amino_acids,Others,2557,2557,2557
GCA_016703035.1,JADJCT010000006.1.region001,JADJCT010000006,FALSE,1337,13179,RiPP-like,RiPPs,5959,5959,5959
GCA_016703035.1,JADJCT010000021.1.region001,JADJCT010000021,FALSE,33459,44290,RiPP-like,RiPPs,4218,4218,4218
GCA_016703035.1,JADJCT010000031.1.region001,JADJCT010000031,FALSE,1479,11905,ectoine,Others,4219,4219,4219
GCA_016703035.1,JADJCT010000054.1.region001,JADJCT010000054,FALSE,35049,45475,ectoine,Others,4219,4219,4219
GCA_016703055.1,JADJCW010000001.1.region001,JADJCW010000001,FALSE,276125,297049,terpene,Terpene,2111,2111,2111
GCA_016703055.1,JADJCW010000003.1.region001,JADJCW010000003,FALSE,427008,488706,T3PKS;terpene,Others,2559,2559,2559
GCA_016703065.1,JADJCU010000001.1.region001,JADJCU010000001,FALSE,519426,548346,betalactone,Others,2554,2554,2554
GCA_016703105.1,JADJCS010000001.1.region001,JADJCS010000001,FALSE,20197,66054,arylpolyene;resorcinol,Others,4511,2546,2546
GCA_016703105.1,JADJCS010000007.1.region001,JADJCS010000007,FALSE,59853,80696,terpene,Terpene,2547,2547,2547
GCA_016703105.1,JADJCS010000009.1.region001,JADJCS010000009,FALSE,173441,219820,arylpolyene,Others,3166,3166,2548
GCA_016703105.1,JADJCS010000017.1.region001,JADJCS010000017,FALSE,16643,77275,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,2549,2549,2549
GCA_016703125.1,JADJCR010000001.1.region001,JADJCR010000001,FALSE,107599,140641,betalactone,Others,2543,2543,2543
GCA_016703125.1,JADJCR010000002.1.region001,JADJCR010000002,FALSE,15910,38199,lanthipeptide-class-ii,RiPPs,2544,2544,2544
GCA_016703125.1,JADJCR010000005.1.region001,JADJCR010000005,FALSE,271812,292718,terpene,Terpene,2545,2545,2545
GCA_016703135.1,JADJCQ010000001.1.region001,JADJCQ010000001,FALSE,326107,347049,terpene,Terpene,5238,5238,5238
GCA_016703135.1,JADJCQ010000001.1.region002,JADJCQ010000001,FALSE,574425,618899,NRPS-like,NRPS,3777,5179,5179
GCA_016703135.1,JADJCQ010000003.1.region001,JADJCQ010000003,FALSE,60053,102828,NRPS-like,NRPS,3779,1983,1983
GCA_016703145.1,JADJCO010000002.1.region001,JADJCO010000002,FALSE,556940,567777,RiPP-like,RiPPs,2385,2385,2530
GCA_016703145.1,JADJCO010000003.1.region001,JADJCO010000003,FALSE,200121,234357,"NAPAA",NRPS,2386,2386,2386
GCA_016703145.1,JADJCO010000003.1.region002,JADJCO010000003,FALSE,962902,992795,betalactone,Others,2360,2360,2036
GCA_016703145.1,JADJCO010000003.1.region003,JADJCO010000003,FALSE,1719383,1741196,terpene,Terpene,2384,2384,2533
GCA_016703155.1,JADJCP010000001.1.region001,JADJCP010000001,FALSE,49287,68225,RRE-containing,RiPPs,2534,2534,2534
GCA_016703155.1,JADJCP010000001.1.region002,JADJCP010000001,FALSE,84286,128705,terpene;thiopeptide,Others,2535,2535,2535
GCA_016703155.1,JADJCP010000001.1.region003,JADJCP010000001,FALSE,253113,273554,RRE-containing,RiPPs,2536,2536,2536
GCA_016703155.1,JADJCP010000001.1.region004,JADJCP010000001,FALSE,584382,631467,NRPS;NRPS-like,NRPS,2537,2537,2537
GCA_016703155.1,JADJCP010000003.1.region001,JADJCP010000003,FALSE,342596,353448,RiPP-like,RiPPs,2538,2538,2538
GCA_016703155.1,JADJCP010000006.1.region001,JADJCP010000006,FALSE,81017,123543,NRPS-like,NRPS,2539,2539,2539
GCA_016703175.1,JADJCN010000001.1.region001,JADJCN010000001,FALSE,57834,68665,RiPP-like,RiPPs,2523,2523,2523
GCA_016703175.1,JADJCN010000001.1.region002,JADJCN010000001,FALSE,303752,324034,RRE-containing,RiPPs,2315,2315,2315
GCA_016703175.1,JADJCN010000001.1.region003,JADJCN010000001,FALSE,907078,948518,other,Others,2525,2525,2525
GCA_016703175.1,JADJCN010000009.1.region001,JADJCN010000009,TRUE,8592,31544,arylpolyene,Others,2526,2526,2526
GCA_016703175.1,JADJCN010000012.1.region001,JADJCN010000012,FALSE,16058,26910,RiPP-like,RiPPs,2313,2313,2313
GCA_016703175.1,JADJCN010000018.1.region001,JADJCN010000018,FALSE,37498,48374,RiPP-like,RiPPs,2528,2528,2528
GCA_016703175.1,JADJCN010000045.1.region001,JADJCN010000045,FALSE,178832,220182,ectoine;other,Others,2529,815,815
GCA_016703225.1,JADJCM010000001.1.region001,JADJCM010000001,FALSE,1246589,1266886,RRE-containing,RiPPs,2932,2932,2932
GCA_016703225.1,JADJCM010000001.1.region002,JADJCM010000001,FALSE,1475436,1527960,hglE-KS;T1PKS,PKSother,2519,2519,2519
GCA_016703225.1,JADJCM010000001.1.region003,JADJCM010000001,FALSE,1844688,1865309,hserlactone,Others,2520,2520,2933
GCA_016703225.1,JADJCM010000002.1.region001,JADJCM010000002,FALSE,362039,405641,arylpolyene,Others,2521,2521,3044
GCA_016703225.1,JADJCM010000003.1.region001,JADJCM010000003,FALSE,74055,84925,RiPP-like,RiPPs,5693,5693,5693
GCA_016703235.1,JADJCL010000006.1.region001,JADJCL010000006,FALSE,377281,401364,terpene,Terpene,2265,2265,2265
GCA_016703235.1,JADJCL010000006.1.region002,JADJCL010000006,FALSE,1497644,1538709,T3PKS,PKSother,2264,2264,2264
GCA_016703265.1,JADJCK010000003.1.region001,JADJCK010000003,FALSE,332397,373450,T3PKS,PKSother,3199,3199,2975
GCA_016703265.1,JADJCK010000005.1.region001,JADJCK010000005,FALSE,58615,78894,RRE-containing,RiPPs,2974,2974,2974
GCA_016703275.1,JADJCJ010000001.1.region001,JADJCJ010000001,FALSE,217389,238226,terpene,Terpene,4398,4398,4398
GCA_016703285.1,JADJCI010000001.1.region001,JADJCI010000001,FALSE,530292,551174,terpene,Terpene,3260,3260,3260
GCA_016703285.1,JADJCI010000001.1.region002,JADJCI010000001,FALSE,868105,912527,NRPS-like,NRPS,2512,2367,2367
GCA_016703325.1,JADJCH010000009.1.region001,JADJCH010000009,TRUE,119298,135151,terpene,Terpene,2506,2506,2506
GCA_016703325.1,JADJCH010000017.1.region001,JADJCH010000017,FALSE,45509,67766,redox-cofactor,Others,2507,2507,2507
GCA_016703325.1,JADJCH010000019.1.region001,JADJCH010000019,TRUE,0,23201,betalactone,Others,2508,2508,2508
GCA_016703325.1,JADJCH010000062.1.region001,JADJCH010000062,FALSE,371424,399759,betalactone,Others,2509,2509,2509
GCA_016703325.1,JADJCH010000063.1.region001,JADJCH010000063,FALSE,129606,140539,RiPP-like,RiPPs,2510,2510,4847
GCA_016703335.1,JADJCG010000002.1.region001,JADJCG010000002,FALSE,280541,305064,hserlactone;lassopeptide,Others,2502,2502,2502
GCA_016703335.1,JADJCG010000003.1.region001,JADJCG010000003,FALSE,30752,51499,terpene,Terpene,2503,2503,2503
GCA_016703335.1,JADJCG010000013.1.region001,JADJCG010000013,FALSE,103844,144975,resorcinol,Others,2504,2504,2504
GCA_016703335.1,JADJCG010000021.1.region001,JADJCG010000021,FALSE,443,23128,hserlactone;RRE-containing,Others,2505,2505,2505
GCA_016703345.1,JADJCF010000003.1.region001,JADJCF010000003,FALSE,514816,560700,arylpolyene;resorcinol,Others,3007,3007,3007
GCA_016703345.1,JADJCF010000005.1.region001,JADJCF010000005,FALSE,721797,762898,T3PKS,PKSother,6046,6046,6046
GCA_016703345.1,JADJCF010000006.1.region001,JADJCF010000006,FALSE,739442,759167,terpene,Terpene,3006,3006,3006
GCA_016703345.1,JADJCF010000006.1.region002,JADJCF010000006,FALSE,1393289,1414132,terpene,Terpene,5650,5650,2500
GCA_016703345.1,JADJCF010000006.1.region003,JADJCF010000006,FALSE,2503316,2568421,arylpolyene,Others,3005,3005,3005
GCA_016703385.1,JADJCD010000001.1.region001,JADJCD010000001,FALSE,191935,213628,terpene,Terpene,5064,5064,5064
GCA_016703385.1,JADJCD010000005.1.region001,JADJCD010000005,FALSE,72825,115294,NRPS-like,NRPS,3063,3063,3063
GCA_016703385.1,JADJCD010000005.1.region002,JADJCD010000005,FALSE,175501,216604,T3PKS,PKSother,5063,5063,5063
GCA_016703385.1,JADJCD010000015.1.region001,JADJCD010000015,FALSE,63331,83586,RRE-containing,RiPPs,3061,3061,3061
GCA_016703385.1,JADJCD010000016.1.region001,JADJCD010000016,FALSE,40212,61052,terpene,Terpene,2493,2493,2493
GCA_016703385.1,JADJCD010000021.1.region001,JADJCD010000021,TRUE,0,18774,terpene,Terpene,2493,2493,2493
GCA_016703395.1,JADJCE010000001.1.region001,JADJCE010000001,FALSE,1001903,1012782,RiPP-like,RiPPs,2494,2494,4746
GCA_016703395.1,JADJCE010000001.1.region002,JADJCE010000001,FALSE,1477624,1509714,betalactone,Others,2495,2495,2495
GCA_016703395.1,JADJCE010000003.1.region001,JADJCE010000003,FALSE,408393,432554,terpene,Terpene,5177,5177,5177
GCA_016703425.1,JADJCA010000001.1.region001,JADJCA010000001,FALSE,973352,1018238,arylpolyene;ladderane,Others,2459,2459,2459
GCA_016703425.1,JADJCA010000001.1.region002,JADJCA010000001,FALSE,1187874,1229149,ladderane,Others,2460,2460,2460
GCA_016703425.1,JADJCA010000001.1.region003,JADJCA010000001,FALSE,1355984,1366902,RiPP-like,RiPPs,2461,2461,2461
GCA_016703425.1,JADJCA010000002.1.region001,JADJCA010000002,FALSE,810635,820819,RiPP-like,RiPPs,2462,2462,2462
GCA_016703425.1,JADJCA010000002.1.region002,JADJCA010000002,FALSE,884555,929307,NRPS-like,NRPS,2463,2463,2463
GCA_016703425.1,JADJCA010000002.1.region003,JADJCA010000002,FALSE,1125908,1136736,RiPP-like,RiPPs,2464,2464,2464
GCA_016703425.1,JADJCA010000008.1.region001,JADJCA010000008,FALSE,499335,542428,NRPS-like,NRPS,2465,2465,2465
GCA_016703425.1,JADJCA010000009.1.region001,JADJCA010000009,FALSE,12235,54851,NRPS-like,NRPS,2466,2466,2466
GCA_016703425.1,JADJCA010000009.1.region002,JADJCA010000009,FALSE,396216,406651,RiPP-like,RiPPs,2467,2467,2467
GCA_016703425.1,JADJCA010000011.1.region001,JADJCA010000011,FALSE,165886,176003,RiPP-like,RiPPs,2468,2468,2468
GCA_016703425.1,JADJCA010000011.1.region002,JADJCA010000011,FALSE,303042,325384,lassopeptide,RiPPs,2469,2469,2469
GCA_016703425.1,JADJCA010000011.1.region003,JADJCA010000011,FALSE,330251,341019,RiPP-like,RiPPs,2470,2470,2470
GCA_016703425.1,JADJCA010000013.1.region001,JADJCA010000013,FALSE,318172,340398,lassopeptide,RiPPs,2471,2471,2471
GCA_016703425.1,JADJCA010000015.1.region001,JADJCA010000015,FALSE,57801,112732,NRPS;T1PKS,PKS-NRP_Hybrids,2472,2472,2472
GCA_016703425.1,JADJCA010000015.1.region002,JADJCA010000015,FALSE,141291,152167,RiPP-like,RiPPs,2473,2473,2473
GCA_016703425.1,JADJCA010000022.1.region001,JADJCA010000022,FALSE,70824,81691,RiPP-like,RiPPs,2474,2474,2474
GCA_016703425.1,JADJCA010000023.1.region001,JADJCA010000023,FALSE,16114,26972,RiPP-like,RiPPs,2475,2475,2475
GCA_016703425.1,JADJCA010000029.1.region001,JADJCA010000029,FALSE,327062,348013,terpene,Terpene,2476,2476,2476
GCA_016703435.1,JADJCC010000001.1.region001,JADJCC010000001,FALSE,49133,62757,RiPP-like,RiPPs,2175,2175,2175
GCA_016703435.1,JADJCC010000002.1.region001,JADJCC010000002,FALSE,328681,350005,terpene,Terpene,2483,2483,5081
GCA_016703435.1,JADJCC010000003.1.region001,JADJCC010000003,FALSE,278500,309864,betalactone,Others,2330,2330,2330
GCA_016703435.1,JADJCC010000003.1.region002,JADJCC010000003,FALSE,712298,773597,acyl_amino_acids;hserlactone,Others,2335,2335,2335
GCA_016703435.1,JADJCC010000004.1.region001,JADJCC010000004,FALSE,386442,427636,arylpolyene,Others,2334,2334,2174
GCA_016703435.1,JADJCC010000006.1.region001,JADJCC010000006,FALSE,347368,388361,PKS-like,PKSother,3591,3591,3591
GCA_016703445.1,JADJCB010000004.1.region001,JADJCB010000004,FALSE,132785,153073,RRE-containing,RiPPs,2101,2101,2101
GCA_016703445.1,JADJCB010000006.1.region001,JADJCB010000006,FALSE,67511,88768,terpene,Terpene,3743,3743,3743
GCA_016703445.1,JADJCB010000006.1.region002,JADJCB010000006,FALSE,686238,734653,hglE-KS,PKSother,3741,3741,3741
GCA_016703445.1,JADJCB010000009.1.region001,JADJCB010000009,FALSE,630164,651106,terpene,Terpene,2099,2099,2099
GCA_016703445.1,JADJCB010000012.1.region001,JADJCB010000012,FALSE,39631,59904,RRE-containing,RiPPs,3742,3742,3742
GCA_016703485.1,JADJBY010000005.1.region001,JADJBY010000005,FALSE,133155,153908,terpene,Terpene,5691,5691,5691
GCA_016703495.1,JADJBZ010000001.1.region001,JADJBZ010000001,FALSE,202686,244651,NRPS-like,NRPS,2455,2455,2455
GCA_016703495.1,JADJBZ010000001.1.region002,JADJBZ010000001,FALSE,281514,322627,resorcinol,Others,4846,4846,4846
GCA_016703495.1,JADJBZ010000013.1.region001,JADJBZ010000013,FALSE,79093,121157,NRPS-like,NRPS,2457,2457,2457
GCA_016703495.1,JADJBZ010000023.1.region001,JADJBZ010000023,FALSE,128434,139319,RiPP-like,RiPPs,4847,4847,4847
GCA_016703525.1,JADJBW010000001.1.region001,JADJBW010000001,FALSE,544118,565676,ranthipeptide,RiPPs,2452,2452,2452
GCA_016703535.1,JADJBV010000001.1.region001,JADJBV010000001,FALSE,654782,695850,PKS-like,PKSother,2439,2439,2439
GCA_016703535.1,JADJBV010000001.1.region002,JADJBV010000001,FALSE,2063960,2105112,T3PKS,PKSother,2440,2440,2440
GCA_016703535.1,JADJBV010000001.1.region003,JADJBV010000001,FALSE,2954297,2975770,ranthipeptide,RiPPs,2441,2441,2441
GCA_016703535.1,JADJBV010000001.1.region004,JADJBV010000001,FALSE,3628480,3674575,NRPS-like;T1PKS,PKS-NRP_Hybrids,2442,2442,2442
GCA_016703535.1,JADJBV010000001.1.region005,JADJBV010000001,FALSE,4613018,4653505,NRPS-like,NRPS,2443,2443,2443
GCA_016703535.1,JADJBV010000001.1.region006,JADJBV010000001,FALSE,5918748,6006796,NRPS;T1PKS,PKS-NRP_Hybrids,2444,2444,2444
GCA_016703535.1,JADJBV010000001.1.region007,JADJBV010000001,FALSE,6176412,6197813,RRE-containing,RiPPs,2445,2445,2445
GCA_016703535.1,JADJBV010000001.1.region008,JADJBV010000001,FALSE,6298191,6309043,RiPP-like,RiPPs,2446,2446,2446
GCA_016703535.1,JADJBV010000001.1.region009,JADJBV010000001,FALSE,6362830,6383331,linaridin,RiPPs,2447,2447,2447
GCA_016703535.1,JADJBV010000002.1.region001,JADJBV010000002,FALSE,440430,523671,hglE-KS;NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,2448,2448,2448
GCA_016703535.1,JADJBV010000002.1.region002,JADJBV010000002,FALSE,709888,758162,T1PKS,PKSI,2449,2449,2449
GCA_016703535.1,JADJBV010000002.1.region003,JADJBV010000002,FALSE,1059624,1104199,NRPS-like,NRPS,2450,2450,2450
GCA_016703535.1,JADJBV010000002.1.region004,JADJBV010000002,FALSE,1244921,1269838,terpene,Terpene,2451,2451,2451
GCA_016703545.1,JADJBX010000002.1.region001,JADJBX010000002,FALSE,311914,354374,NRPS-like,NRPS,2453,2453,2453
GCA_016703575.1,JADJBT010000001.1.region001,JADJBT010000001,FALSE,10708,69570,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,4898,4898,4898
GCA_016703575.1,JADJBT010000001.1.region002,JADJBT010000001,FALSE,194694,236356,phosphonate;terpene,Others,2430,2430,2430
GCA_016703575.1,JADJBT010000010.1.region001,JADJBT010000010,FALSE,103463,114312,RiPP-like,RiPPs,4894,4894,4894
GCA_016703575.1,JADJBT010000011.1.region001,JADJBT010000011,FALSE,17778,39788,terpene,Terpene,2432,2432,2432
GCA_016703575.1,JADJBT010000015.1.region001,JADJBT010000015,FALSE,33949,75170,NRPS-like,NRPS,2433,2433,2433
GCA_016703575.1,JADJBT010000020.1.region001,JADJBT010000020,FALSE,99818,110682,RiPP-like,RiPPs,4896,4896,4896
GCA_016703575.1,JADJBT010000023.1.region001,JADJBT010000023,TRUE,0,15718,RRE-containing,RiPPs,2435,2435,2435
GCA_016703605.1,JADJBU010000004.1.region001,JADJBU010000004,FALSE,89454,110426,terpene,Terpene,2436,2436,2436
GCA_016703605.1,JADJBU010000007.1.region001,JADJBU010000007,FALSE,60511,81462,terpene,Terpene,2437,5902,2586
GCA_016703605.1,JADJBU010000022.1.region001,JADJBU010000022,FALSE,690108,711482,ranthipeptide,RiPPs,2438,2438,2438
GCA_016703625.1,JADJBP010000001.1.region001,JADJBP010000001,FALSE,195168,257631,arylpolyene;resorcinol,Others,5976,5490,4550
GCA_016703625.1,JADJBP010000002.1.region001,JADJBP010000002,FALSE,654755,675593,terpene,Terpene,5491,5491,5491
GCA_016703625.1,JADJBP010000004.1.region001,JADJBP010000004,FALSE,79764,120616,T3PKS,PKSother,3231,3231,3231
GCA_016703645.1,JADJBR010000004.1.region001,JADJBR010000004,FALSE,334987,356651,terpene,Terpene,2419,6044,6044
GCA_016703645.1,JADJBR010000007.1.region001,JADJBR010000007,FALSE,19390,43299,betalactone,Others,3684,3684,3684
GCA_016703645.1,JADJBR010000007.1.region002,JADJBR010000007,FALSE,870673,892818,redox-cofactor,Others,2421,2421,3197
GCA_016703645.1,JADJBR010000007.1.region003,JADJBR010000007,FALSE,1563643,1624345,acyl_amino_acids,Others,2422,2422,2422
GCA_016703645.1,JADJBR010000008.1.region001,JADJBR010000008,TRUE,0,21204,betalactone,Others,3685,2423,2423
GCA_016703645.1,JADJBR010000009.1.region001,JADJBR010000009,FALSE,301471,312302,RiPP-like,RiPPs,2424,2424,2424
GCA_016703655.1,JADJBQ010000001.1.region001,JADJBQ010000001,FALSE,105841,155637,NRPS-like;T1PKS,PKS-NRP_Hybrids,4317,4497,4497
GCA_016703655.1,JADJBQ010000008.1.region001,JADJBQ010000008,TRUE,387168,404930,terpene,Terpene,4316,4316,4316
