genome_id,isolate,gtdb202_tax,n_bgcs,n_contigs,total_bp,longest_contig_bp,mean_contig_bp,completeness,contamination,circular,strain_heter0geneity,drep_95_cluster,drep_95_representative,drep_99_cluster
GCA_016702775.1,Aved_18-Q3-R54-62_MAXAC.090,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11;s__,NA,34,4205571,1002752,123693.3,94.83,2.22,TRUE,0,258_1,TRUE,258_5
GCA_016702705.1,Aved_18-Q3-R54-62_MAXAC.142,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__B-17BO;g__;s__,NA,36,4522176,631785,125616,97.04,4.03,TRUE,36.36,72_0,TRUE,72_0
GCA_016702675.1,Aved_18-Q3-R54-62_MAXAC.153,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,29,4682263,825888,161457.3,94.76,2.46,TRUE,28.57,169_1,TRUE,169_3
GCA_016707995.1,Damh_18-Q3-R51-60_BATAC.249,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,NA,54,3144088,178037,58223.9,91.95,2.22,TRUE,50,124_1,TRUE,124_9
GCA_016707905.1,Damh_18-Q3-R51-60_BATAC.307,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__;s__,NA,44,3455809,339490,78541.1,91.3,1.48,TRUE,33.33,42_1,TRUE,42_1
GCA_016707105.1,Ega_18-Q3-R5-49_MAXAC.074,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11;s__,NA,33,3620272,417073,109705.2,92.88,0.99,TRUE,0,258_1,TRUE,258_6
GCA_016706985.1,Ega_18-Q3-R5-49_MAXAC.075,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,NA,34,4929677,461354,144990.5,95.48,3.81,TRUE,88.89,152_1,TRUE,152_1
GCA_016707305.1,Ega_18-Q3-R5-49_BATAC.486,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,3,32,4397170,424715,137411.6,94.5,3.25,TRUE,50,171_1,TRUE,171_3
GCA_016707685.1,Damh_18-Q3-R51-60_MAXAC.126_sub,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__2-12-FULL-35-15;g__;s__,NA,56,3279882,327807,58569.3,91.48,2.65,TRUE,14.29,176_0,TRUE,176_0
GCA_016708205.1,Bjer_18-Q3-R1-45_MAXAC.232,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__;s__,NA,8,3872370,2109202,484046.2,98.52,1.72,TRUE,50,153_1,TRUE,153_1
GCA_016708845.1,Bjer_18-Q3-R1-45_BATAC.331,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__B-17BO;g__UBA4416;s__,NA,43,3869084,429901,89978.7,90.7,3.25,TRUE,54.55,71_1,TRUE,71_1
GCA_016708595.1,Bjer_18-Q3-R1-45_MAXAC.024,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__UBA7236 sp002473275,NA,14,5024145,1871653,358867.5,97.29,4.68,TRUE,91.67,173_1,TRUE,173_1
GCA_016708545.1,Bjer_18-Q3-R1-45_MAXAC.065,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11;s__,NA,22,4174458,714453,189748.1,96.8,1.72,TRUE,0,258_1,TRUE,258_2
GCA_016708785.1,Bjer_18-Q3-R1-45_BATAC.43,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,16,4376412,657801,273525.8,94.6,3.02,TRUE,55.56,171_1,TRUE,171_1
GCA_016709805.1,EsbW_18-Q3-R4-48_BATAC.159,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,NA,13,3246648,687613,249742.2,93.35,1.35,TRUE,60,124_1,TRUE,124_6
GCA_016709725.1,EsbW_18-Q3-R4-48_BATAC.26,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__CAINEC01;s__,NA,33,4378188,1005928,132672.4,96.17,3.02,TRUE,44.44,117_0,TRUE,117_0
GCA_016709625.1,EsbW_18-Q3-R4-48_BATAC.355,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11;s__,NA,17,3737481,1017972,219851.8,96.43,2.22,TRUE,0,257_1,TRUE,257_1
GCA_016711065.1,Hirt_18-Q3-R61-65_BAT3C.499,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__;s__,NA,4,3842053,3778675,960513.2,98.77,1.81,TRUE,87.5,153_1,TRUE,153_1
GCA_016711545.1,Hade_18-Q3-R52-61_MAXAC.088,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,NA,60,4898057,756787,81634.3,94.29,3.41,TRUE,70,152_1,TRUE,152_8
GCA_016711505.1,Hade_18-Q3-R52-61_MAXAC.102,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,20,4617708,830424,230885.4,97.14,2.3,TRUE,42.86,170_1,TRUE,170_4
GCA_016711825.1,Hade_18-Q3-R52-61_BATAC.692,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11;s__,NA,11,3722616,894129,338419.6,95.2,0.74,TRUE,0,258_1,TRUE,258_1
GCA_016711805.1,Hade_18-Q3-R52-61_BATAC.713,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__B-17BO;g__UBA4416;s__,NA,44,4504760,483231,102380.9,98.57,3.02,TRUE,57.14,71_2,TRUE,71_2
GCA_016711785.1,Hade_18-Q3-R52-61_BATAC.786,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__,NA,51,4842893,465891,94958.7,95.81,4.45,TRUE,64.29,174_1,TRUE,174_2
GCA_016705135.1,AalE_18-Q3-R2-46_BATAC.574,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11;s__,NA,30,3977590,804821,132586.3,96.55,1.72,TRUE,0,258_1,TRUE,258_4
GCA_016705125.1,AalE_18-Q3-R2-46_BATAC.579,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,NA,37,3302134,340163,89246.9,94.58,0.99,TRUE,0,124_1,TRUE,124_5
GCA_016704865.1,AalE_18-Q3-R2-46_MAXAC.103,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,19,4645399,843397,244494.7,96.97,3.49,TRUE,33.33,170_1,TRUE,170_1
GCA_016704735.1,AalW_18-Q3-R10-53_BAT3C.196,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,13,4643342,1004539,357180.2,97.62,1.59,TRUE,0,169_1,TRUE,169_2
GCA_016706265.1,EsbE_18-Q3-R3-47_BAT3C.118,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,16,3848729,1538122,240545.6,90.32,2.54,TRUE,14.29,171_1,TRUE,171_2
GCA_016706255.1,EsbE_18-Q3-R3-47_BAT3C.161,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__,NA,30,5142260,1469747,171408.7,98.03,3.57,TRUE,66.67,174_1,TRUE,174_1
GCA_016706595.1,Ejby_18-Q3-R6-50_BATAC.314,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11;s__,NA,12,3764867,1132503,313738.9,92.61,1.48,TRUE,60,259_0,TRUE,259_0
GCA_016706485.1,Ejby_18-Q3-R6-50_MAXAC.023,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,NA,76,3301797,178726,43444.7,92.2,2.16,TRUE,33.33,124_1,TRUE,124_7
GCA_016706865.1,Ejby_18-Q3-R6-50_BAT3C.200,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__UBA7236 sp002473275,NA,3,4804539,2469779,1601513,98.28,0.49,TRUE,0,173_1,TRUE,173_2
GCA_016715425.1,Lyne_18-Q3-R50-59_MAXAC.340,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__;s__,NA,8,3817002,1323656,477125.2,97.52,0.74,TRUE,100,153_1,TRUE,153_1
GCA_016715945.1,Kalu_18-Q3-R12-55_MAXAC.091,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__UBA6192;s__,NA,5,3594881,2604525,718976.2,97.31,2.42,TRUE,66.67,59_0,TRUE,59_0
GCA_016715745.1,Lyne_18-Q3-R50-59_MAXAC.074,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,NA,48,5539318,828687,115402.5,97.86,2.48,TRUE,72.73,152_1,TRUE,152_2
GCA_016715625.1,Lyne_18-Q3-R50-59_MAXAC.253,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__;s__,NA,47,3486201,275083,74174.5,91.35,1.15,TRUE,0,42_1,TRUE,42_2
GCA_016715505.1,Lyne_18-Q3-R50-59_MAXAC.310,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11;s__,NA,38,3983432,402401,104827.2,93.33,1.23,TRUE,33.33,260_0,TRUE,260_0
GCA_016717325.1,Ribe_18-Q3-R11-54_BAT3C.3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,NA,55,5321505,486872,96754.6,94.74,1.83,TRUE,16.67,109_1,TRUE,109_1
GCA_016717725.1,Rand_18-Q3-R56-63_BATAC.320,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__CAINEC01;s__,NA,51,4177751,335535,81916.7,98.65,3.76,TRUE,66.67,118_0,TRUE,118_0
GCA_016717665.1,Rand_18-Q3-R56-63_BATAC.479,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,6,57,3673822,327965,64453,94.46,3.2,TRUE,57.14,124_1,TRUE,124_1
GCA_016716985.1,Hirt_18-Q3-R61-65_MAXAC.063,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,NA,32,5194319,981882,162322.5,97.94,3.81,TRUE,70,152_1,TRUE,152_3
GCA_016714535.1,OdNW_18-Q3-R42-56_BATAC.438,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,NA,19,4590894,789280,241626,96.43,1.83,TRUE,10,110_0,TRUE,110_0
GCA_016714615.1,OdNE_18-Q3-R46-58_MAXAC.025,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,NA,36,3736373,486473,103788.1,97.54,2.96,TRUE,33.33,124_1,TRUE,124_3
GCA_016714715.1,OdNE_18-Q3-R46-58_BATAC.385_sub,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,58,4449221,429654,76710.7,91.75,3.73,TRUE,50,171_1,TRUE,171_4
GCA_016714145.1,EsbW_18-Q3-R4-48_MAXAC.253,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,27,5063086,1536295,187521.7,98.1,4.21,TRUE,63.64,168_1,TRUE,168_3
GCA_016714005.1,Fred_18-Q3-R57-64_BAT3C.256,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,4,15,3919098,1023861,261273.2,90.34,1.27,TRUE,0,81_0,TRUE,81_0
GCA_016713925.1,Fred_18-Q3-R57-64_BAT3C.394,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__CAINEC01;s__,5,8,4637288,1455955,579661,97.92,1.35,TRUE,60,116_2,TRUE,116_3
GCA_016713765.1,Fred_18-Q3-R57-64_BAT3C.606,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__CAINVI01;s__,NA,6,4013867,2726192,668977.8,98.57,1.83,TRUE,50,161_0,TRUE,161_0
GCA_016713645.1,Fred_18-Q3-R57-64_BATAC.17,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__;s__,NA,43,3474602,289497,80804.7,91.61,1.97,TRUE,50,37_0,TRUE,37_0
GCA_016713525.1,Fred_18-Q3-R57-64_BATAC.274,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,NA,36,5213260,855503,144812.8,95.94,0.95,TRUE,100,152_1,TRUE,152_6
GCA_016713445.1,Fred_18-Q3-R57-64_BATAC.296,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__CAINEC01;s__,NA,27,4226214,794390,156526.4,91.75,2.4,TRUE,25,119_0,TRUE,119_0
GCA_016712665.1,Fred_18-Q3-R57-64_MAXAC.283_sub,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11;s__,NA,16,3731615,1160535,233225.9,91.42,0.99,TRUE,0,257_1,TRUE,257_1
GCA_016719345.1,Lyne_18-Q3-R50-59_MAXAC.025,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,NA,40,3716077,510631,92901.9,98.03,3.94,TRUE,55.56,124_1,TRUE,124_8
GCA_016719285.1,Lyne_18-Q3-R50-59_MAXAC.083,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11;s__,NA,17,4121257,693230,242426.9,96.06,1.72,TRUE,66.67,258_1,TRUE,258_1
GCA_016719205.1,Mari_18-Q3-R65-66_BAT3C.187,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__CAINEC01;s__,NA,41,4597590,544055,112136.3,96.27,1.59,TRUE,40,116_1,TRUE,116_1
GCA_016719045.1,Mari_18-Q3-R65-66_BATAC.401,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,NA,17,4243704,1670624,249629.6,96.75,2.06,TRUE,50,152_1,TRUE,152_4
GCA_016719685.1,Lyne_18-Q3-R50-59_BATAC.464,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__CAINEC01;s__,NA,57,4646100,543851,81510.5,90.04,2.3,TRUE,16.67,116_2,TRUE,116_4
GCA_016718365.1,OdNW_18-Q3-R42-56_BATAC.395,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__,NA,32,4271938,594185,133498.1,96.7,3.6,TRUE,30.77,175_1,TRUE,175_2
GCA_016719005.1,Mari_18-Q3-R65-66_MAXAC.086,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,19,4950671,1477053,260561.6,98.1,3.02,TRUE,33.33,170_1,TRUE,170_2
GCA_016718875.1,Mari_18-Q3-R65-66_MAXAC.224,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__,NA,59,4459439,396001,75583.7,95.52,2.62,TRUE,0,261_0,TRUE,261_0
GCA_016718825.1,OdNE_18-Q3-R46-58_MAXAC.036,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__J057;f__;g__;s__,NA,73,7698138,465075,105453.9,98.36,2.73,TRUE,42.86,420_1,TRUE,420_1
GCA_016718805.1,OdNE_18-Q3-R46-58_MAXAC.070,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__UBA4408;g__UBA4408;s__,NA,12,4113343,1506175,342778.6,99.05,0,TRUE,0,165_1,TRUE,165_1
GCA_016718755.1,OdNE_18-Q3-R46-58_MAXAC.085,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11;s__,5,44,4066467,421914,92419.7,99.01,1.72,TRUE,20,258_1,TRUE,258_3
GCA_016718695.1,OdNE_18-Q3-R46-58_MAXAC.086,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__,NA,18,5037315,1575724,279850.8,98.85,4.31,TRUE,72.73,175_1,TRUE,175_1
GCA_016717585.1,Rand_18-Q3-R56-63_MAXAC.050,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__UBA4408;g__UBA4408;s__,NA,40,3898321,301596,97458,93.33,0.95,TRUE,100,165_1,TRUE,165_1
GCA_016718035.1,Rand_18-Q3-R56-63_BAT3C.178,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__,NA,19,4589214,1154522,241537.6,97.29,2.59,TRUE,28.57,175_1,TRUE,175_1
GCA_016718015.1,Rand_18-Q3-R56-63_BAT3C.19,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,8,4684516,1933559,585564.5,98.1,1.59,TRUE,25,169_1,TRUE,169_1
GCA_016718125.1,OdNW_18-Q3-R42-56_MAXAC.127,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,18,4630579,712483,257254.4,94.25,0.63,TRUE,0,169_1,TRUE,169_1
GCA_016721305.1,Skiv_18-Q3-R9-52_BATAC.703,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,26,4206105,518456,161773.3,92.38,1.14,TRUE,25,172_0,TRUE,172_0
GCA_016721275.1,Skiv_18-Q3-R9-52_MAXAC.022,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,NA,43,3723087,428951,86583.4,98.52,2.46,TRUE,50,124_1,TRUE,124_4
GCA_016721255.1,Skiv_18-Q3-R9-52_MAXAC.058,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__UBA4408;g__UBA4408;s__,3,12,4122122,1117779,343510.2,97.62,0.71,TRUE,100,165_1,TRUE,165_1
GCA_016721705.1,Skiv_18-Q3-R9-52_BAT3C.518,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,NA,43,4723967,697773,109859.7,91.56,0.48,TRUE,100,152_1,TRUE,152_5
GCA_016721635.1,Skiv_18-Q3-R9-52_BATAC.251,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,14,4499805,782303,321414.7,96.67,3.02,TRUE,50,168_1,TRUE,168_1
GCA_016721435.1,Skiv_18-Q3-R9-52_BATAC.354,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__CAINEC01;s__,NA,49,4245369,276115,86640.2,92.92,0.4,TRUE,0,116_1,TRUE,116_2
GCA_016720935.1,Vibo_18-Q3-R45-57_BATAC.209,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,7,4699961,1477193,671423,97.38,1.11,TRUE,33.33,168_1,TRUE,168_2
GCA_016720655.1,Vibo_18-Q3-R45-57_MAXAC.083,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,33,4384856,1052241,132874.4,96.67,0.16,TRUE,0,169_1,TRUE,169_4
GCA_016720495.1,Viby_18-Q3-R106-67_BAT3C.20,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__,1,20,4512130,951716,225606.5,97.54,3.08,TRUE,37.5,175_1,TRUE,175_1
GCA_016720365.1,Viby_18-Q3-R106-67_BATAC.407,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,NA,49,3552815,341693,72506.4,98.52,2.96,TRUE,83.33,124_1,TRUE,124_2
GCA_016722565.1,Skiv_18-Q3-R9-52_MAXAC.125,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__2-12-FULL-35-15;g__2-12-FULL-35-15;s__,NA,7,4026402,1268969,575200.3,98.62,1.43,TRUE,0,177_0,TRUE,177_0
GCA_016722525.1,Skiv_18-Q3-R9-52_MAXAC.287,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,NA,35,4903003,720205,140085.8,93.33,4.68,TRUE,13.33,26_0,TRUE,26_0
GCA_016722375.1,Vibo_18-Q3-R45-57_BAT3C.148,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__Bog-950;s__,NA,17,3551716,439823,208924.5,95.44,0.49,TRUE,0,35_0,TRUE,35_0
GCA_016722005.1,Skiv_18-Q3-R9-52_BAT3C.112,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__J057;f__;g__;s__,NA,114,7022298,311193,61599.1,94.72,2.19,TRUE,25,420_1,TRUE,420_2
GCA_016721775.1,Skiv_18-Q3-R9-52_BAT3C.325,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,NA,24,4360651,615676,181693.8,90.56,1.59,TRUE,20,170_1,TRUE,170_3
GCA_016721785.1,Skiv_18-Q3-R9-52_BAT3C.378,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,NA,62,5301302,504172,85504.9,92.67,1.59,TRUE,50,109_1,TRUE,109_2
GCA_016721765.1,Skiv_18-Q3-R9-52_BAT3C.50,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__UBA4408;g__UBA4408;s__,NA,4,4625838,2268056,1156459.5,99.05,0.24,TRUE,100,166_0,TRUE,166_0
GCA_016719575.1,Lyne_18-Q3-R50-59_BATAC.62,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__JACMRP01;s__,NA,13,3477832,1769680,267525.5,94.59,0,TRUE,0,39_0,TRUE,39_0
GCA_016712575.1,Fred_18-Q3-R57-64_MAXAC.324,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__;s__,NA,26,4383353,1021270,168590.5,91.77,0.89,TRUE,0,20_1,TRUE,20_1
GCA_016713585.1,Fred_18-Q3-R57-64_BATAC.187,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__;s__,NA,27,4326809,729770,160252.2,92.51,0,TRUE,0,40_0,TRUE,40_0
GCA_016713885.1,Fred_18-Q3-R57-64_BAT3C.339,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Ga0074137;s__,NA,13,4064481,945287,312652.4,91.31,0.89,TRUE,0,38_0,TRUE,38_0
GCA_016714165.1,EsbW_18-Q3-R4-48_MAXAC.295,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__;s__,NA,20,4163051,2422731,208152.5,95.98,1.79,TRUE,0,20_2,TRUE,20_3
GCA_016716765.1,Hirt_18-Q3-R61-65_MAXAC.305,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__;s__,NA,25,4302310,1490785,172092.4,96.43,1.79,TRUE,50,20_1,TRUE,20_2
GCA_016716425.1,Kalu_18-Q3-R12-55_BAT3C.229,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Casimicrobiaceae;g__VBCG01;s__,5,23,4577903,567449,199039.3,97.57,1.07,TRUE,0,403_0,TRUE,403_0
GCA_016716535.1,Kalu_18-Q3-R12-55_BAT3C.181,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rubrivivax;s__,NA,7,5174938,1299837,739276.9,97.51,2.1,TRUE,33.33,391_0,TRUE,391_0
GCA_016717425.1,Rand_18-Q3-R56-63_MAXAC.170,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Casimicrobiaceae;g__CAIWHR01;s__,NA,44,4158425,431737,94509.7,91.52,2.09,TRUE,9.09,401_1,TRUE,401_7
GCA_016717385.1,Ribe_18-Q3-R11-54_BAT3C.208,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Casimicrobiaceae;g__CAIWHR01;s__,NA,16,4258536,730827,266158.5,98.64,4.74,TRUE,42.86,401_1,TRUE,401_2
GCA_016715515.1,Lyne_18-Q3-R50-59_MAXAC.259,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Casimicrobiaceae;g__CAIWHR01;s__,NA,17,4468910,761524,262877.1,98.97,2.49,TRUE,7.14,401_1,TRUE,401_1
GCA_016715315.1,Mari_18-Q3-R65-66_BAT3C.19,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rubrivivax;s__,NA,20,4610529,883731,230526.5,93.73,1.17,TRUE,0,388_1,TRUE,388_1
GCA_016714155.1,EsbW_18-Q3-R4-48_MAXAC.185_sub,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Casimicrobiaceae;g__CAIWHR01;s__,NA,39,4491254,695155,115160.4,96.12,3.71,TRUE,31.43,401_1,TRUE,401_8
GCA_016713705.1,Fred_18-Q3-R57-64_BAT3C.675,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__SSSZ01;s__,NA,11,4127364,3818570,375214.9,98.58,4.95,TRUE,88.89,408_1,TRUE,408_1
GCA_016713305.1,Fred_18-Q3-R57-64_BATAC.422,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Ga0077523;g__Ga0077526;s__,NA,33,5824972,911427,176514.3,95.72,4.77,TRUE,13.64,412_0,TRUE,412_0
GCA_016713125.1,Fred_18-Q3-R57-64_BATAC.609,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__;s__,2,49,4075793,469747,83179.4,91.88,3.08,TRUE,0,405_0,TRUE,405_0
GCA_016712915.1,Fred_18-Q3-R57-64_MAXAC.004,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rubrivivax;s__,8,30,5273801,1177119,175793.4,97.66,1.6,TRUE,57.14,388_1,TRUE,388_1
