bgc_id,GCF,genome_id,contig,start,end,product,contig_edge,class
c00027_NZ_JABN...region001,6236,GCF_013248915.1,c00027_NZ_JABN..,4074,25612,lanthipeptide-class-i,TRUE,RiPPs
c00028_NZ_JAAA...region001,8561;5887,GCF_009909145.1,c00028_NZ_JAAA..,0,6381,T1PKS,TRUE,PKSI
c00028_NZ_JAAI...region001,8745;6650,GCF_010894405.1,c00028_NZ_JAAI..,8056,30071,thioamitides,FALSE,Others
c00028_NZ_JABF...region001,9086;4544,GCF_013116825.1,c00028_NZ_JABF..,0,18586,thioamitides,TRUE,Others
c00028_NZ_JABU...region001,8596;8601,GCF_013336625.1,c00028_NZ_JABU..,61876,106219,NRPS,TRUE,NRPS
c00029_NZ_JAAI...region001,8565,GCF_010894405.1,c00029_NZ_JAAI..,8195,99523,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
c00029_NZ_JABE...region001,8566,GCF_012985225.1,c00029_NZ_JABE..,0,25825,NRPS,TRUE,NRPS
c00029_NZ_JABF...region001,8567,GCF_013116615.1,c00029_NZ_JABF..,10047,22931,lanthipeptide-class-ii,TRUE,RiPPs
c00030_NZ_JAAI...region001,8568,GCF_010894435.1,c00030_NZ_JAAI..,14657,41216,NRPS,TRUE,NRPS
c00030_NZ_JABJ...region001,8569,GCF_013155575.1,c00030_NZ_JABJ..,0,26082,NRPS,TRUE,NRPS
c00030_NZ_JABN...region001,7641;6523,GCF_013248915.1,c00030_NZ_JABN..,0,25430,NRPS,TRUE,NRPS
c00030_NZ_JABU...region001,6716,GCF_013336705.1,c00030_NZ_JABU..,6939,35908,RiPP-like;NRPS-like,TRUE,Others
c00031_NZ_JAAA...region001,8572,GCF_009909105.1,c00031_NZ_JAAA..,51,27328,NRPS,FALSE,NRPS
c00031_NZ_JAAA...region002,8573,GCF_009909105.1,c00031_NZ_JAAA..,287710,342887,T1PKS;NRPS,FALSE,PKS-NRP_Hybrids
c00031_NZ_JAAA...region003,8544,GCF_009909105.1,c00031_NZ_JAAA..,474131,520791,T1PKS,FALSE,PKSI
c00031_NZ_JAAA...region004,8796;7658,GCF_009909105.1,c00031_NZ_JAAA..,696843,766069,NRPS,FALSE,NRPS
c00031_NZ_JAAA...region005,6508;6111,GCF_009909105.1,c00031_NZ_JAAA..,906507,917356,RiPP-like,FALSE,RiPPs
c00031_NZ_JABX...region001,8055;4546,GCF_013372605.1,c00031_NZ_JABX..,6554,24457,terpene,TRUE,Terpene
c00032_NZ_JAAA...region001,6630;9207,GCF_009909105.1,c00032_NZ_JAAA..,255007,296093,T3PKS,FALSE,PKSother
c00032_NZ_JAAA...region002,6519;8686,GCF_009909105.1,c00032_NZ_JAAA..,465744,488003,terpene,FALSE,Terpene
c00032_NZ_JAAA...region003,6510,GCF_009909105.1,c00032_NZ_JAAA..,705886,727488,RiPP-like;RRE-containing,FALSE,RiPPs
c00032_NZ_JAAI...region001,2792;7668,GCF_010894405.1,c00032_NZ_JAAI..,372075,393086,terpene,FALSE,Terpene
c00033_NZ_JAAA...region001,6500,GCF_009909105.1,c00033_NZ_JAAA..,148456,169428,terpene,FALSE,Terpene
c00033_NZ_JAAI...region001,8433,GCF_010894405.1,c00033_NZ_JAAI..,34690,85382,NRPS,FALSE,NRPS
c00033_NZ_JABF...region001,8829,GCF_013116615.1,c00033_NZ_JABF..,0,51529,T1PKS;NRPS,TRUE,NRPS
c00033_NZ_JABJ...region001,6602,GCF_013155175.1,c00033_NZ_JABJ..,0,42815,NRPS,TRUE,NRPS
c00033_NZ_JABU...region001,9209,GCF_013336625.1,c00033_NZ_JABU..,59950,80967,terpene,FALSE,Terpene
c00033_NZ_JABU...region002,8782,GCF_013336705.1,c00033_NZ_JABU..,56803,77820,terpene,FALSE,NRPS
c00033_NZ_JABU...region003,8414;8429,GCF_013336705.1,c00033_NZ_JABU..,361079,401924,NRPS-like,FALSE,PKS-NRP_Hybrids
c00033_NZ_JABX...region001,4532,GCF_013372595.1,c00033_NZ_JABX..,51900,75997,NRPS,TRUE,RiPPs
c00033_NZ_JABX...region002,4944;6560,GCF_013372605.1,c00033_NZ_JABX..,196,11060,RiPP-like,FALSE,PKS-NRP_Hybrids
c00034_NZ_JAAA...region001,9327;9192,GCF_009909105.1,c00034_NZ_JAAA..,32307,69514,thiopeptide;thioamitides,FALSE,Others
c00034_NZ_JAAA...region002,9210,GCF_009909105.1,c00034_NZ_JAAA..,120851,182847,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
c00034_NZ_JAAA...region003,9191;8554;7660,GCF_009909105.1,c00034_NZ_JAAA..,278899,363759,NRPS;arylpolyene,FALSE,Others
c00034_NZ_JABJ...region001,8946,GCF_013155575.1,c00034_NZ_JABJ..,0,6105,RiPP-like,TRUE,RiPPs
c00034_NZ_JABN...region001,8569,GCF_013248865.1,c00034_NZ_JABN..,0,26075,NRPS,TRUE,NRPS
c00034_NZ_JABU...region001,8596;8627,GCF_013336645.1,c00034_NZ_JABU..,0,28166,NRPS,TRUE,NRPS
c00035_NZ_JAAA...region001,6636,GCF_009909105.1,c00035_NZ_JAAA..,175434,187081,RiPP-like,FALSE,RiPPs
c00035_NZ_JAAA...region002,9203,GCF_009909105.1,c00035_NZ_JAAA..,283559,351003,NRPS,FALSE,NRPS
c00035_NZ_JAAA...region003,6518,GCF_009909105.1,c00035_NZ_JAAA..,442350,465215,lanthipeptide-class-ii,FALSE,RiPPs
c00035_NZ_JAAA...region004,8443;6560,GCF_009909105.1,c00035_NZ_JAAA..,615151,670422,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
c00035_NZ_JABU...region001,8552;8601,GCF_013336725.1,c00035_NZ_JABU..,0,43259,NRPS,TRUE,NRPS
c00035_NZ_JABU...region002,8773,GCF_013336725.1,c00035_NZ_JABU..,314819,361812,T1PKS,FALSE,PKSI
c00035_NZ_JABU...region003,8659,GCF_013336725.1,c00035_NZ_JABU..,419621,463226,arylpolyene,FALSE,Others
c00035_NZ_JABU...region004,9086;8604,GCF_013336725.1,c00035_NZ_JABU..,1049604,1090563,thiopeptide;thioamitides,FALSE,Others
c00036_NZ_JAAA...region001,9190,GCF_009909105.1,c00036_NZ_JAAA..,144136,165183,terpene,FALSE,Terpene
c00036_NZ_JAAI...region001,8606,GCF_010894455.1,c00036_NZ_JAAI..,0,30300,NRPS,TRUE,NRPS
c00036_NZ_JABF...region001,8055;4546,GCF_013116865.1,c00036_NZ_JABF..,5681,24756,terpene,TRUE,Terpene
c00036_NZ_JABJ...region001,8717,GCF_013155195.1,c00036_NZ_JABJ..,0,27646,NRPS,TRUE,NRPS
c00036_NZ_JABN...region001,6644;9189,GCF_013248865.1,c00036_NZ_JABN..,0,25533,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
c00036_NZ_JABU...region001,8726,GCF_013336645.1,c00036_NZ_JABU..,0,27761,T1PKS,TRUE,NRPS
c00036_NZ_JABU...region002,8703,GCF_013336715.1,c00036_NZ_JABU..,167300,244095,NRPS,FALSE,NRPS
c00036_NZ_JABU...region003,8641,GCF_013336715.1,c00036_NZ_JABU..,336335,358647,thioamitides,FALSE,NRPS
c00036_NZ_JABU...region004,8414;8429,GCF_013336725.1,c00036_NZ_JABU..,74,51037,NRPS,FALSE,PKS-NRP_Hybrids
c00037_NZ_JAAI...region001,8614,GCF_010894405.1,c00037_NZ_JAAI..,10154,57126,T1PKS;NRPS,FALSE,NRPS
c00037_NZ_JABE...region001,8946,GCF_012985235.1,c00037_NZ_JABE..,18832,24918,RiPP-like,TRUE,RiPPs
c00037_NZ_JABJ...region001,8717,GCF_013155175.1,c00037_NZ_JABJ..,0,23531,NRPS,TRUE,NRPS
c00037_NZ_JABN...region001,6643,GCF_013248865.1,c00037_NZ_JABN..,0,13639,terpene,TRUE,Terpene
c00037_NZ_JABU...region001,8618,GCF_013336715.1,c00037_NZ_JABU..,94649,153099,RiPP-like;NRPS;indole,FALSE,Terpene
c00037_NZ_JABU...region002,8693,GCF_013336715.1,c00037_NZ_JABU..,258468,269335,RiPP-like,FALSE,RiPPs
c00037_NZ_JABU...region003,8620,GCF_013336715.1,c00037_NZ_JABU..,341844,483120,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
c00037_NZ_JABU...region004,4587,GCF_013336715.1,c00037_NZ_JABU..,558636,578933,RRE-containing,FALSE,RiPPs
c00038_NZ_JAAA...region001,8622,GCF_009909145.1,c00038_NZ_JAAA..,0,2548,NRPS,TRUE,NRPS
c00038_NZ_JAAI...region001,8623;8948,GCF_010894405.1,c00038_NZ_JAAI..,64983,99802,NRPS-like;NRPS,TRUE,NRPS
c00038_NZ_JABE...region001,6602,GCF_012985235.1,c00038_NZ_JABE..,0,24742,NRPS,TRUE,NRPS
c00038_NZ_JABU...region001,8782,GCF_013336715.1,c00038_NZ_JABU..,0,31177,arylpolyene,TRUE,NRPS
c00038_NZ_JABU...region002,9209,GCF_013336715.1,c00038_NZ_JABU..,85418,132411,T1PKS,FALSE,Terpene
c00038_NZ_JABU...region003,8596;8627,GCF_013336715.1,c00038_NZ_JABU..,406356,449664,NRPS,TRUE,NRPS
c00039_NZ_JAAI...region001,8934,GCF_010894405.1,c00039_NZ_JAAI..,19772,93351,NRPS,TRUE,NRPS
c00039_NZ_JABB...region001,8629;6126,GCF_012933655.1,c00039_NZ_JABB..,0,30884,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
c00039_NZ_JABE...region001,6525,GCF_012985235.1,c00039_NZ_JABE..,0,24529,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
c00039_NZ_JABN...region001,8946,GCF_013248865.1,c00039_NZ_JABN..,18861,24968,RiPP-like,TRUE,RiPPs
c00039_NZ_JABU...region001,8632,GCF_013336725.1,c00039_NZ_JABU..,89142,144852,NRPS,FALSE,NRPS
c00039_NZ_JABU...region002,4587,GCF_013336725.1,c00039_NZ_JABU..,202582,222879,RRE-containing,FALSE,RiPPs
c00039_NZ_JABU...region003,8620,GCF_013336725.1,c00039_NZ_JABU..,303577,444080,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
c00039_NZ_JABU...region004,8693,GCF_013336725.1,c00039_NZ_JABU..,511109,521976,RiPP-like,FALSE,RiPPs
c00039_NZ_JABX...region001,8693,GCF_013372595.1,c00039_NZ_JABX..,301,11171,RiPP-like,FALSE,RiPPs
c00040_NZ_JABJ...region001,6607,GCF_013155195.1,c00040_NZ_JABJ..,0,26740,NRPS,TRUE,NRPS
c00040_NZ_JABU...region001,8638,GCF_013336715.1,c00040_NZ_JABU..,0,44474,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
c00041_NZ_JAAI...region001,8639;8694;5879,GCF_010894405.1,c00041_NZ_JAAI..,32344,78740,T1PKS,FALSE,PKSI
c00041_NZ_JABU...region001,8703,GCF_013336715.1,c00041_NZ_JABU..,169250,219561,NRPS,FALSE,NRPS
c00041_NZ_JABU...region002,8641,GCF_013336715.1,c00041_NZ_JABU..,286735,331148,NRPS-like,FALSE,NRPS
c00042_NZ_JABJ...region001,6644;9189,GCF_013155575.1,c00042_NZ_JABJ..,0,25090,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
c00042_NZ_JABN...region001,9190,GCF_013248915.1,c00042_NZ_JABN..,0,11167,terpene,TRUE,Terpene
c00043_NZ_JABE...region001,8573,GCF_012985225.1,c00043_NZ_JABE..,0,24907,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
c00043_NZ_JABJ...region001,6430;7674,GCF_013155175.1,c00043_NZ_JABJ..,0,22815,NRPS,TRUE,NRPS
c00043_NZ_JABN...region001,8805,GCF_013248865.1,c00043_NZ_JABN..,0,17766,terpene,TRUE,NRPS
c00043_NZ_JABX...region001,8485,GCF_013372595.1,c00043_NZ_JABX..,2032,25254,lanthipeptide-class-ii,FALSE,RiPPs
c00044_NZ_JAAE...region001,9052,GCF_010998615.1,c00044_NZ_JAAE..,18127,103829,transAT-PKS;PKS-like;NRPS,FALSE,PKS-NRP_Hybrids
c00044_NZ_JAAI...region001,8649,GCF_010894455.1,c00044_NZ_JAAI..,163780,188170,lanthipeptide-class-i,FALSE,RiPPs
c00044_NZ_JAAI...region002,8534;4569,GCF_010894455.1,c00044_NZ_JAAI..,322843,332413,RiPP-like,FALSE,RiPPs
c00044_NZ_JAAI...region003,5305,GCF_010894455.1,c00044_NZ_JAAI..,381551,460233,T1PKS;NRPS;RiPP-like,FALSE,Others
c00044_NZ_JAAI...region004,9200,GCF_010894455.1,c00044_NZ_JAAI..,510275,555876,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
c00044_NZ_JABE...region001,7678;9305,GCF_012985235.1,c00044_NZ_JABE..,25579,61348,NRPS,TRUE,NRPS
c00044_NZ_JABF...region001,5245;2019,GCF_013116805.1,c00044_NZ_JABF..,17947,103649,transAT-PKS;PKS-like;NRPS,FALSE,PKSother
c00044_NZ_JABJ...region001,9190,GCF_013155175.1,c00044_NZ_JABJ..,0,37347,NRPS,TRUE,Terpene
c00044_NZ_JABJ...region002,7678,GCF_013155195.1,c00044_NZ_JABJ..,501,31104,NRPS,FALSE,NRPS
c00044_NZ_JABN...region001,8796;7658,GCF_013248915.1,c00044_NZ_JABN..,17183,66838,NRPS,TRUE,NRPS
c00044_NZ_JABU...region001,8773,GCF_013336625.1,c00044_NZ_JABU..,222569,269562,T1PKS,FALSE,PKSI
c00044_NZ_JABU...region002,8659,GCF_013336625.1,c00044_NZ_JABU..,324032,367637,arylpolyene,FALSE,Others
c00044_NZ_JABX...region001,6907;8660,GCF_013372585.1,c00044_NZ_JABX..,11614,103002,NRPS;T1PKS,FALSE,RiPPs
c00045_NZ_JAAA...region001,7678,GCF_009909145.1,c00045_NZ_JAAA..,11033,63147,NRPS,FALSE,NRPS
c00045_NZ_JAAA...region002,9205,GCF_009909145.1,c00045_NZ_JAAA..,65435,75719,RiPP-like,FALSE,RiPPs
c00045_NZ_JAAA...region003,6252,GCF_009909145.1,c00045_NZ_JAAA..,195845,222544,LAP;thiopeptide;RiPP-like,FALSE,RiPPs
c00045_NZ_JAAA...region004,8664,GCF_009909145.1,c00045_NZ_JAAA..,234864,302778,transAT-PKS,FALSE,PKSother
c00045_NZ_JAAI...region001,8665,GCF_010894405.1,c00045_NZ_JAAI..,8,59218,NRPS,FALSE,NRPS
c00045_NZ_JABB...region001,8666,GCF_012933655.1,c00045_NZ_JABB..,2683,30605,NRPS,TRUE,NRPS
c00046_NZ_JAAI...region001,8667,GCF_010894405.1,c00046_NZ_JAAI..,41585,70290,NRPS,TRUE,NRPS
c00046_NZ_JABN...region001,8511;7671;6646,GCF_013248865.1,c00046_NZ_JABN..,0,23972,T1PKS;NRPS,TRUE,NRPS
c00047_NZ_JAAA...region001,6984;4597,GCF_009909145.1,c00047_NZ_JAAA..,0,1702,NRPS,TRUE,NRPS
c00047_NZ_JAAI...region001,8670;9183,GCF_010894435.1,c00047_NZ_JAAI..,0,2198,NRPS-like,TRUE,NRPS
c00047_NZ_JABE...region001,8511;7671;6646,GCF_012985235.1,c00047_NZ_JABE..,0,23598,NRPS,TRUE,NRPS
c00047_NZ_JABX...region001,9200,GCF_013372595.1,c00047_NZ_JABX..,0,28301,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
c00048_NZ_JAAI...region001,8673;7658,GCF_010894405.1,c00048_NZ_JAAI..,0,66279,NRPS,TRUE,NRPS
c00048_NZ_JABE...region001,6650,GCF_012985225.1,c00048_NZ_JABE..,0,16953,thioamitides,TRUE,Others
c00048_NZ_JABF...region001,6905;8675,GCF_013116865.1,c00048_NZ_JABF..,11721,22838,RiPP-like,TRUE,RiPPs
c00048_NZ_JABX...region001,8676,GCF_013372595.1,c00048_NZ_JABX..,0,27623,NRPS-like,TRUE,NRPS
c00049_NZ_JABE...region001,8677;7668,GCF_012985225.1,c00049_NZ_JABE..,0,15342,terpene,TRUE,Terpene
c00049_NZ_JABN...region001,6525,GCF_013248915.1,c00049_NZ_JABN..,0,23469,T1PKS;NRPS,TRUE,PKS-NRP_Hybrids
c00050_NZ_JAAE...region001,8058,GCF_010998655.1,c00050_NZ_JAAE..,0,20529,T1PKS;NRPS,TRUE,PKS-NRP_Hybrids
c00050_NZ_JAAI...region001,8680;6135,GCF_010894405.1,c00050_NZ_JAAI..,0,48520,NRPS,TRUE,NRPS
c00050_NZ_JABF...region001,8681;5470,GCF_013116615.1,c00050_NZ_JABF..,0,21188,transAT-PKS-like,TRUE,PKSother
c00050_NZ_JABU...region001,9219;8721,GCF_013336705.1,c00050_NZ_JABU..,0,1897,NRPS,TRUE,NRPS
c00051_NZ_JABE...region001,6527;8758,GCF_012985225.1,c00051_NZ_JABE..,0,24008,T1PKS;NRPS,TRUE,PKS-NRP_Hybrids
c00051_NZ_JABF...region001,6133,GCF_013116615.1,c00051_NZ_JABF..,0,21172,NRPS-like,TRUE,NRPS
c00052_NZ_JABB...region001,8685;7677,GCF_012933655.1,c00052_NZ_JABB..,0,29479,NRPS,TRUE,NRPS
c00052_NZ_JABE...region001,6519;8686,GCF_012985235.1,c00052_NZ_JABE..,0,21692,terpene,TRUE,Terpene
c00052_NZ_JABF...region001,6513;7805;8687,GCF_013116705.1,c00052_NZ_JABF..,12249,23580,RiPP-like,TRUE,RiPPs
c00052_NZ_JABJ...region001,6430;7674,GCF_013155575.1,c00052_NZ_JABJ..,0,23758,NRPS,TRUE,NRPS
c00052_NZ_JABN...region001,9213;7677,GCF_013248865.1,c00052_NZ_JABN..,0,23033,NRPS,TRUE,NRPS
c00052_NZ_JABX...region001,8474;8690,GCF_013372595.1,c00052_NZ_JABX..,2339,24954,thioamitides,FALSE,Others
c00053_NZ_JABB...region001,8691,GCF_012933655.1,c00053_NZ_JABB..,0,29475,NRPS,TRUE,NRPS
c00053_NZ_JABJ...region001,8924;8692,GCF_013155195.1,c00053_NZ_JABJ..,0,24444,NRPS,TRUE,NRPS
c00053_NZ_JABU...region001,8693,GCF_013336645.1,c00053_NZ_JABU..,290,11157,RiPP-like,FALSE,RiPPs
c00054_NZ_JAAI...region001,8694;5879,GCF_010894405.1,c00054_NZ_JAAI..,129220,146494,siderophore,FALSE,PKSI
c00054_NZ_JAAI...region002,2808;8695,GCF_010894405.1,c00054_NZ_JAAI..,246216,257896,RiPP-like,FALSE,RiPPs
c00054_NZ_JABB...region001,8696,GCF_012933655.1,c00054_NZ_JABB..,0,29347,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
c00054_NZ_JABF...region001,8697,GCF_013116805.1,c00054_NZ_JABF..,0,4687,RRE-containing,TRUE,RiPPs
c00054_NZ_JABN...region001,7678,GCF_013248865.1,c00054_NZ_JABN..,0,22784,NRPS,TRUE,NRPS
c00054_NZ_JABU...region001,8472;8699,GCF_013336645.1,c00054_NZ_JABU..,0,25776,resorcinol,TRUE,Others
c00055_NZ_JAAI...region001,8700,GCF_010894405.1,c00055_NZ_JAAI..,0,30941,NRPS,TRUE,NRPS
c00055_NZ_JABF...region001,8701;9215,GCF_013116615.1,c00055_NZ_JABF..,22346,50524,T1PKS;NRPS,TRUE,PKS-NRP_Hybrids
c00055_NZ_JABU...region001,8726,GCF_013336625.1,c00055_NZ_JABU..,22,50262,NRPS,FALSE,NRPS
c00055_NZ_JABU...region002,8703,GCF_013336625.1,c00055_NZ_JABU..,357155,407463,NRPS,FALSE,NRPS
c00055_NZ_JABU...region003,8641,GCF_013336625.1,c00055_NZ_JABU..,472772,517185,NRPS-like,FALSE,NRPS
c00055_NZ_JABU...region004,4587,GCF_013336705.1,c00055_NZ_JABU..,751,23763,indole,FALSE,RiPPs
c00055_NZ_JABU...region005,8632,GCF_013336705.1,c00055_NZ_JABU..,177109,187976,RiPP-like,FALSE,NRPS
c00055_NZ_JABX...region001,8055;4546,GCF_013372585.1,c00055_NZ_JABX..,40967,61978,terpene,FALSE,Terpene
c00056_NZ_JAAA...region001,6011,GCF_009909145.1,c00056_NZ_JAAA..,309456,331480,RRE-containing;RiPP-like,FALSE,RiPPs
c00056_NZ_JAAA...region002,4956;8950,GCF_009909145.1,c00056_NZ_JAAA..,338896,380102,ladderane,FALSE,Others
c00056_NZ_JAAA...region003,6264;8686,GCF_009909145.1,c00056_NZ_JAAA..,569343,591608,terpene,FALSE,Terpene
c00056_NZ_JAAI...region001,8711,GCF_010894405.1,c00056_NZ_JAAI..,3232,30907,NRPS,TRUE,NRPS
c00057_NZ_JAAI...region001,8712,GCF_010894405.1,c00057_NZ_JAAI..,0,26991,NRPS,TRUE,NRPS
c00057_NZ_JABX...region001,8700,GCF_013372605.1,c00057_NZ_JABX..,0,19612,NRPS,TRUE,NRPS
c00058_NZ_JABE...region001,9191;8554;7660,GCF_012985235.1,c00058_NZ_JABE..,0,22899,arylpolyene,TRUE,Others
c00058_NZ_JABF...region001,6644,GCF_013116615.1,c00058_NZ_JABF..,0,20595,T1PKS;NRPS,TRUE,PKS-NRP_Hybrids
c00059_NZ_JAAI...region001,8716,GCF_010894455.1,c00059_NZ_JAAI..,0,2092,NRPS-like,TRUE,NRPS
c00059_NZ_JABE...region001,8717,GCF_012985225.1,c00059_NZ_JABE..,0,23499,NRPS,TRUE,NRPS
c00059_NZ_JABU...region001,8718;8445,GCF_013336705.1,c00059_NZ_JABU..,86083,138639,NRPS,FALSE,NRPS
c00059_NZ_JABU...region002,8444,GCF_013336705.1,c00059_NZ_JABU..,156384,203056,NRPS,FALSE,NRPS
c00060_NZ_JABB...region001,3959;5246,GCF_012933655.1,c00060_NZ_JABB..,0,28916,ladderane,TRUE,Others
c00060_NZ_JABU...region001,9219;8721,GCF_013336625.1,c00060_NZ_JABU..,0,1413,NRPS,TRUE,NRPS
c00060_NZ_JABX...region001,9086;4544,GCF_013372605.1,c00060_NZ_JABX..,3472,19025,thioamitides,TRUE,Others
c00061_NZ_JAAA...region001,8723;6963,GCF_009909145.1,c00061_NZ_JAAA..,255878,317243,T1PKS;NRPS-like,FALSE,PKS-NRP_Hybrids
c00061_NZ_JAAI...region001,8724;6565,GCF_010894435.1,c00061_NZ_JAAI..,0,1107,NRPS,TRUE,NRPS
c00061_NZ_JABE...region001,9327;9192,GCF_012985225.1,c00061_NZ_JABE..,927,23310,thioamitides,TRUE,Others
c00061_NZ_JABU...region001,8726,GCF_013336705.1,c00061_NZ_JABU..,22,50257,NRPS,FALSE,NRPS
c00061_NZ_JABU...region002,8703,GCF_013336705.1,c00061_NZ_JABU..,350157,400468,NRPS,FALSE,NRPS
c00061_NZ_JABU...region003,8641,GCF_013336705.1,c00061_NZ_JABU..,467266,511679,NRPS-like,FALSE,NRPS
c00062_NZ_JAAA...region001,8567,GCF_009909145.1,c00062_NZ_JAAA..,34291,57156,lanthipeptide-class-ii,FALSE,RiPPs
c00062_NZ_JAAA...region002,6517,GCF_009909145.1,c00062_NZ_JAAA..,179912,257004,T1PKS;NRPS,FALSE,PKS-NRP_Hybrids
c00062_NZ_JAAA...region003,7666,GCF_009909145.1,c00062_NZ_JAAA..,290380,310695,RRE-containing,FALSE,RiPPs
c00062_NZ_JAAA...region004,6652,GCF_009909145.1,c00062_NZ_JAAA..,387295,424936,NRPS,TRUE,NRPS
c00062_NZ_JAAI...region001,8733;6565,GCF_010894405.1,c00062_NZ_JAAI..,0,16132,NRPS-like,TRUE,NRPS
c00062_NZ_JABB...region001,8734,GCF_012933655.1,c00062_NZ_JABB..,710,28812,NRPS,TRUE,NRPS
c00062_NZ_JABE...region001,6264;8686,GCF_012985225.1,c00062_NZ_JABE..,0,16747,terpene,TRUE,Terpene
c00062_NZ_JABU...region001,9200,GCF_013336705.1,c00062_NZ_JABU..,0,67220,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
c00062_NZ_JABU...region002,8534;4569,GCF_013336705.1,c00062_NZ_JABU..,198884,210582,RiPP-like,FALSE,RiPPs
c00063_NZ_JAAI...region001,8521;9200,GCF_010894435.1,c00063_NZ_JAAI..,176675,253476,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
c00063_NZ_JAAI...region002,8534;8695,GCF_010894435.1,c00063_NZ_JAAI..,438237,449887,RiPP-like,FALSE,RiPPs
c00063_NZ_JAAI...region003,5170,GCF_010894435.1,c00063_NZ_JAAI..,553846,571126,siderophore,FALSE,Others
c00063_NZ_JABF...region001,8830,GCF_013116615.1,c00063_NZ_JABF..,7808,20113,phenazine,TRUE,Others
c00064_NZ_JAAI...region001,8742;6267,GCF_010894405.1,c00064_NZ_JAAI..,0,12641,NRPS,TRUE,PKS-NRP_Hybrids
c00064_NZ_JAAI...region002,8743,GCF_010894435.1,c00064_NZ_JAAI..,133161,244299,NRPS;T1PKS,FALSE,NRPS
c00064_NZ_JAAI...region003,4986;4544,GCF_010894435.1,c00064_NZ_JAAI..,250558,312669,NRPS,FALSE,Others
c00064_NZ_JAAI...region004,8745;6650,GCF_010894435.1,c00064_NZ_JAAI..,324669,344356,thioamitides,FALSE,Others
c00064_NZ_JABE...region001,6650,GCF_012985225.1,c00064_NZ_JABE..,0,23150,NRPS,TRUE,Others
c00064_NZ_JABU...region001,8747,GCF_013336645.1,c00064_NZ_JABU..,0,24924,T1PKS,TRUE,PKSI
c00065_NZ_JABB...region001,8748,GCF_012933655.1,c00065_NZ_JABB..,0,28133,T1PKS;NRPS-like,TRUE,PKS-NRP_Hybrids
c00066_NZ_JAAI...region001,8749,GCF_010894435.1,c00066_NZ_JAAI..,147123,219660,T2PKS,FALSE,PKSother
c00066_NZ_JAAI...region002,8750;6256,GCF_010894435.1,c00066_NZ_JAAI..,279751,302403,RiPP-like;RRE-containing,FALSE,RiPPs
c00066_NZ_JAAI...region003,8751;8638,GCF_010894435.1,c00066_NZ_JAAI..,347025,408569,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
c00066_NZ_JABB...region001,8752,GCF_012933655.1,c00066_NZ_JABB..,0,52696,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
c00066_NZ_JABE...region001,6527,GCF_012985235.1,c00066_NZ_JABE..,0,59414,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
c00066_NZ_JABF...region001,8951,GCF_013116705.1,c00066_NZ_JABF..,28295,51160,lanthipeptide-class-ii,FALSE,RiPPs
c00066_NZ_JABJ...region001,9191;8554;7660,GCF_013155575.1,c00066_NZ_JABJ..,0,38145,arylpolyene,TRUE,Others
c00066_NZ_JABN...region001,9203,GCF_013248865.1,c00066_NZ_JABN..,0,63549,NRPS,TRUE,NRPS
c00066_NZ_JABU...region001,2804;8604,GCF_013336625.1,c00066_NZ_JABU..,366051,388363,thioamitides,FALSE,Others
c00067_NZ_JABJ...region001,8758,GCF_013155195.1,c00067_NZ_JABJ..,0,22944,T1PKS;NRPS,TRUE,PKS-NRP_Hybrids
c00068_NZ_JAAI...region001,8759,GCF_010894405.1,c00068_NZ_JAAI..,0,8823,LAP,TRUE,RiPPs
c00068_NZ_JABF...region001,9023,GCF_013116705.1,c00068_NZ_JABF..,0,21674,T3PKS,TRUE,PKSother
c00069_NZ_JABB...region001,8761;4595,GCF_012933655.1,c00069_NZ_JABB..,3709,25974,terpene,FALSE,Terpene
c00071_NZ_JABJ...region001,8762;5874,GCF_013155175.1,c00071_NZ_JABJ..,0,20095,NRPS,TRUE,NRPS
c00072_NZ_JABF...region001,7678;9305,GCF_013116705.1,c00072_NZ_JABF..,0,21361,NRPS,TRUE,NRPS
c00072_NZ_JABN...region001,9213;9326;6633,GCF_013248915.1,c00072_NZ_JABN..,0,21221,NRPS,TRUE,NRPS
c00072_NZ_JABX...region001,8534;4569,GCF_013372595.1,c00072_NZ_JABX..,8072,19770,RiPP-like,FALSE,RiPPs
